,-1 year,,,+1 year,,,+3 years,,,+5 years,,
Latitude,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper
-8,-0.595306514,-1.333760681,0.143147653,-3.402073681,-4.794744183,-2.009403178,-1.570498549,-3.749623689,0.608626592,3.309127726,1.015150415,5.603105038
-8.05,-0.16893684,-0.895202413,0.557328733,-2.49312856,-3.825682661,-1.160574459,-0.52696096,-2.701680088,1.647758168,3.16461513,0.96793857,5.36129169
-8.1,-0.657207743,-1.603145045,0.28872956,-0.931294422,-2.335603343,0.473014499,0.91185391,-0.842925897,2.666633716,3.575994721,1.635573416,5.516416027
-8.15,-0.950676336,-1.876146541,-0.02520613,-1.229069431,-2.574079047,0.115940185,1.116851529,-0.601526716,2.835229774,4.317920425,2.334692003,6.301148847
-8.2,0.028568247,-0.626166609,0.683303104,-1.348414026,-2.578894904,-0.117933148,0.031191293,-1.664237739,1.726620324,2.99330086,1.003526637,4.983075082
-8.25,-0.406440479,-1.096589717,0.283708759,-1.538285126,-2.7691729,-0.307397352,-0.143593763,-1.872705004,1.585517479,2.263499381,0.241226552,4.285772209
-8.3,-0.66287628,-1.599129374,0.273376815,-1.604705551,-2.817951094,-0.391460007,-0.30179966,-2.12309682,1.5194975,2.594125695,0.534363833,4.653887556
-8.35,-0.472244451,-1.480055609,0.535566708,-1.097795071,-2.307896664,0.112306521,0.442820145,-1.399066282,2.284706572,2.960023486,0.85781504,5.062231931
-8.4,0.355272255,-0.189756582,0.900301091,-0.650868846,-1.788150302,0.486412609,2.528816527,1.010271142,4.047361911,5.54983962,3.627370544,7.472308695
-8.45,0.050036469,-0.495310488,0.595383427,-1.128881293,-2.202171565,-0.055591022,1.451297554,0.005681136,2.896913972,5.723965223,3.768050548,7.679879898
-8.5,-0.523235237,-1.655862777,0.609392303,-1.627522319,-2.801015746,-0.454028891,1.314803512,-0.437145578,3.066752602,4.435071256,2.526387212,6.343755299
-8.55,-0.775746375,-1.92488571,0.373392961,-1.650557361,-2.843493536,-0.457621186,1.643047345,0.000262025,3.285832665,4.758053295,2.834135135,6.681971456
-8.6,-1.048491443,-2.01439523,-0.082587656,-3.065572754,-4.454847022,-1.676298486,-2.087004711,-4.307938846,0.133929423,0.126270265,-2.379358846,2.631899376
-8.65,-1.223995395,-2.210544192,-0.237446597,-3.022590412,-4.410126161,-1.635054662,-1.882602457,-4.048250699,0.283045786,-0.673426558,-3.142672589,1.795819474
-8.7,-1.218413634,-1.966546379,-0.470280889,-4.189163506,-5.610953593,-2.767373419,-3.173610344,-4.935957572,-1.411263116,-1.256574946,-3.496694671,0.983544779
-8.75,-1.540675811,-2.284858785,-0.796492836,-4.334978536,-5.751068477,-2.918888595,-3.129285397,-4.93485708,-1.323713713,-0.572985403,-2.847657028,1.701686222
-8.8,-0.210979099,-0.862089343,0.440131144,-2.794073579,-3.909002955,-1.679144203,-2.67897768,-4.569896976,-0.788058383,-1.699475588,-4.041184439,0.642233262
-8.85,-0.639101765,-1.300772816,0.022569287,-3.13228348,-4.19991878,-2.06464818,-2.467339548,-4.213522687,-0.721156409,-1.090715763,-3.407332843,1.225901316
-8.9,-0.80281051,-1.865943478,0.260322458,-3.601421633,-4.896659309,-2.306183957,-2.848011291,-4.563334218,-1.132688364,-0.355681723,-2.568946517,1.857583071
-8.95,-1.153415879,-2.154006748,-0.15282501,-3.583941575,-4.862462022,-2.305421129,-2.523340156,-4.296863079,-0.749817233,0.053637015,-2.312042338,2.419316367
-9,-0.685096038,-1.414934358,0.044742282,-1.993197291,-3.339144767,-0.647249816,-0.286167935,-2.133157743,1.560821874,1.047720113,-1.2199819,3.315422126
-9.05,-0.866781789,-1.577989899,-0.155573678,-2.081859457,-3.424918904,-0.73880001,-0.630120085,-2.529848147,1.269607976,0.971885506,-1.232012005,3.175783017
-9.1,-0.66925913,-1.532137528,0.193619268,-3.669210672,-4.99259211,-2.345829234,-4.23690931,-6.647772891,-1.826045729,-2.573543135,-5.555158914,0.408072645
-9.15,-0.326201428,-1.138827859,0.486425002,-2.731720814,-3.956589075,-1.506852553,-2.933797158,-5.24163604,-0.625958276,-1.915770834,-4.865772903,1.034231235
-9.2,-0.44696111,-1.337502398,0.443580178,-4.037748313,-5.589656123,-2.485840502,-3.744059313,-6.034416703,-1.453701924,-1.600813259,-4.335205789,1.13357927
-9.25,-0.186666377,-1.065440902,0.692108148,-3.700532033,-5.233410044,-2.167654023,-3.341160847,-5.689229593,-0.993092101,0.186998714,-2.5395789,2.913576329
-9.3,0.65928267,-0.205491216,1.524056556,0.335453199,-1.011109856,1.682016255,-0.343378618,-2.272724679,1.585967442,0.971512463,-1.622820583,3.565845509
-9.35,0.623308494,-0.206839559,1.453456546,0.231925383,-1.11175713,1.575607895,-0.845723518,-2.719891291,1.028444255,0.119047123,-2.417429043,2.655523289
-9.4,-0.30230252,-1.086965255,0.482360214,-1.862876024,-3.323000079,-0.402751969,-0.070794721,-2.275170374,2.133580933,1.134744109,-1.230836629,3.500324847
-9.45,-0.701035796,-1.510858834,0.108787241,-2.027023289,-3.447569398,-0.606477181,-0.439878555,-2.641782556,1.762025446,1.582881792,-0.765457517,3.931221102
-9.5,-0.361470228,-1.310544382,0.587603926,-1.654691811,-2.920604636,-0.388778986,0.37611271,-1.536164764,2.288390183,-0.333816567,-2.770051704,2.102418571
-9.55,-0.124899783,-1.011595,0.761795434,-1.51639522,-2.790613098,-0.242177342,1.064132198,-0.731208675,2.859473071,0.338240441,-1.951171923,2.627652806
-9.6,-1.276798635,-2.13872013,-0.414877141,-3.514596213,-5.171312546,-1.857879881,-0.214969885,-2.363808259,1.933868489,-0.413896347,-3.054824197,2.227031503
-9.65,-1.191602909,-2.013948732,-0.369257087,-3.038090434,-4.576312898,-1.499867971,0.062873778,-1.972443699,2.098191256,-0.465205453,-3.138789764,2.208378859
-9.7,-0.783485582,-1.665342785,0.09837162,-2.28330946,-4.047150355,-0.519468565,0.227456278,-2.128842026,2.583754582,-1.455100199,-4.189732982,1.279532583
-9.75,-0.780562399,-1.720980057,0.159855259,-2.729541756,-4.688176435,-0.770907077,1.290852651,-0.907088698,3.488794001,0.184654434,-2.260661715,2.629970583
-9.8,-0.801407981,-1.673663242,0.070847281,-2.963836845,-4.521998301,-1.405675388,-2.392863254,-4.558179976,-0.227546533,-2.073358066,-4.584682613,0.437966482
-9.85,-0.641003944,-1.532995888,0.250987999,-2.50772182,-4.069491238,-0.945952401,-1.112678659,-3.272687067,1.047329749,-0.102544474,-2.653577376,2.448488427
-9.9,-0.747098503,-1.690820082,0.196623076,-1.775754309,-3.205079513,-0.346429106,-3.196711929,-5.360262183,-1.033161674,-3.661823097,-6.329191587,-0.994454607
-9.95,-0.97080874,-1.835887872,-0.105729609,-2.131094116,-3.558207104,-0.703981128,-3.010216421,-5.313705196,-0.706727646,-2.621043921,-5.352450957,0.110363115
-10,-1.149312597,-1.74336122,-0.555263974,-1.949767382,-3.202954066,-0.696580698,-0.909676731,-2.800190207,0.980836745,0.940380047,-1.293439952,3.174200046
-10.05,-1.044376223,-1.621982149,-0.466770296,-2.261209147,-3.495813562,-1.026604733,-1.079887417,-2.91866417,0.758889336,1.553954829,-0.661535281,3.769444938
-10.1,-1.602728994,-2.677873823,-0.527584165,-3.533081479,-5.109269759,-1.956893199,-1.404147583,-3.494824216,0.68652905,-0.487701695,-3.009154122,2.033750731
-10.15,-1.284919792,-2.413348405,-0.156491179,-3.290014929,-4.862841034,-1.717188823,-2.097791691,-4.152846222,-0.04273716,-1.127933662,-3.666601884,1.410734561
-10.2,-0.237634588,-1.090631263,0.615362087,-1.625759789,-2.820357046,-0.431162532,-1.271893674,-3.178295208,0.634507861,0.173238806,-2.058720281,2.405197893
-10.25,-0.029602006,-0.793882465,0.734678452,-1.792002327,-2.937387281,-0.646617373,-0.799753162,-2.656737176,1.057230852,-0.280496312,-2.47966708,1.918674457
-10.3,-2.57155944,-3.675187096,-1.467931784,-2.543829659,-3.916072699,-1.171586619,-2.371309522,-4.656299007,-0.086320037,-1.145162166,-3.707505989,1.417181657
-10.35,-2.348711964,-3.394932483,-1.302491446,-2.206658506,-3.557798202,-0.855518809,-2.150710658,-4.449093349,0.147672033,-0.628594856,-3.144167853,1.886978141
-10.4,-1.011435769,-1.973227798,-0.049643741,-1.526502832,-2.988171591,-0.064834074,-0.908765307,-3.017703456,1.200172841,2.805580887,0.637023669,4.974138106
-10.45,-1.142949308,-2.162369467,-0.123529148,-1.938647271,-3.402789625,-0.474504917,-1.495274738,-3.615694063,0.625144586,1.558199477,-0.777885827,3.894284781
-10.5,-1.394050997,-2.32706851,-0.461033484,-2.549210861,-4.14748219,-0.950939532,0.919748195,-1.037956235,2.877452625,3.87807559,1.876172446,5.879978734
-10.55,-1.206799035,-2.103168335,-0.310429735,-2.394530861,-3.970595441,-0.81846628,0.361927953,-1.581208705,2.30506461,3.653002782,1.587073762,5.718931802
-10.6,-0.328073624,-1.191039431,0.534892182,-0.222603503,-1.553810682,1.108603676,1.004620787,-0.967340054,2.976581628,3.599536877,1.468148687,5.730925067
-10.65,0.013709103,-0.796226793,0.823645,0.180933384,-1.129252338,1.491119105,1.281125738,-0.656071652,3.218323127,2.573972667,0.401118464,4.74682687
-10.7,-1.630838777,-2.46670349,-0.794974065,-1.260761295,-2.479685514,-0.041837076,0.031019359,-1.799348067,1.861386786,1.489118925,-0.63378,3.612017851
-10.75,-1.373063176,-2.192796837,-0.553329515,-1.173886277,-2.402714607,0.054942052,-0.290922092,-2.099819321,1.517975138,1.591418879,-0.635293399,3.818131156
-10.8,-1.411019852,-2.435111613,-0.386928092,-2.487978506,-4.107272566,-0.868684446,0.321833713,-1.607041417,2.250708843,1.812524636,-0.616495731,4.241545003
-10.85,-1.100886798,-2.124419498,-0.077354099,-2.81335694,-4.438482353,-1.188231527,-1.554970588,-3.662172415,0.552231238,-0.044798319,-2.60053203,2.510935391
-10.9,-1.289677876,-2.160865778,-0.418489975,-1.170810221,-2.727537774,0.385917332,0.648853834,-1.512587696,2.810295363,1.823603923,-0.659319682,4.306527527
-10.95,-1.117485445,-2.012032448,-0.222938441,-0.919929689,-2.478130902,0.638271525,0.391344824,-1.841864694,2.624554342,1.213531667,-1.375565164,3.802628498
-11,-1.52306708,-2.325008275,-0.721125884,-2.796347995,-4.316978803,-1.275717187,-2.069818131,-4.102870357,-0.036765904,0.181660773,-2.543597907,2.906919452
-11.05,-1.386266085,-2.213070799,-0.55946137,-2.532034092,-4.060967206,-1.003100977,-2.127858577,-4.278307831,0.022590677,0.965364462,-1.786695177,3.717424102
-11.1,-1.620141115,-2.532192431,-0.708089799,-2.942464254,-4.292981197,-1.591947311,-1.105203116,-3.184656209,0.974249977,1.306373582,-1.097032328,3.709779492
-11.15,-1.44388251,-2.332894124,-0.554870895,-2.439608024,-3.737848149,-1.141367899,-1.210757295,-3.142775231,0.72126064,0.74157809,-1.5472108,3.030366981
-11.2,-2.037781388,-2.833472558,-1.242090218,-3.560374723,-5.055182696,-2.065566751,-1.055723872,-2.935469458,0.824021715,-1.839935443,-4.313785769,0.633914882
-11.25,-2.071638737,-2.901493095,-1.241784379,-3.761792852,-5.282305325,-2.24128038,-1.877841136,-3.759580348,0.003898076,-1.9608068,-4.382925258,0.461311657
-11.3,-1.32450205,-2.425428503,-0.223575598,-2.487319873,-4.141547739,-0.833092007,-3.490077957,-5.540559083,-1.43959683,-3.354486888,-5.925586577,-0.783387198
-11.35,-1.486780707,-2.596947779,-0.376613635,-2.441551676,-4.073203613,-0.80989974,-3.318751637,-5.396626516,-1.240876757,-3.001881571,-5.561625611,-0.44213753
-11.4,-0.928068076,-1.810841123,-0.045295029,-2.292762618,-3.663573892,-0.921951345,-3.084728719,-4.896646954,-1.272810484,-2.930941975,-5.292159118,-0.569724832
-11.45,-1.254914992,-2.156308204,-0.35352178,-2.38336134,-3.712312993,-1.054409686,-2.640292731,-4.418537285,-0.862048177,-2.647978642,-5.009367618,-0.286589666
-11.5,-2.234933614,-2.967945742,-1.501921486,-4.085845518,-5.516000532,-2.655690504,-4.416614358,-6.419177677,-2.414051039,-4.39206526,-6.66798715,-2.11614337
-11.55,-2.296683869,-2.968312303,-1.625055435,-3.632599576,-4.927120551,-2.338078601,-3.979978125,-5.861986756,-2.097969494,-3.869476328,-6.048076009,-1.690876647
-11.6,-2.568185495,-3.419787814,-1.716583176,-2.748325977,-3.994947263,-1.501704692,-2.994461783,-5.105605256,-0.88331831,-2.37224402,-5.109411257,0.364923216
-11.65,-2.245406035,-3.205718488,-1.285093582,-2.193333421,-3.541144792,-0.84552205,-2.413049856,-4.535288111,-0.290811602,-1.5745108,-4.307044362,1.158022762
-11.7,-1.546582632,-2.490100591,-0.603064672,-1.898248904,-3.228699579,-0.567798229,-0.130024999,-1.789844241,1.529794243,0.400647778,-1.790434107,2.591729664
-11.75,-1.398420177,-2.482054653,-0.314785701,-1.5492343,-2.755759657,-0.342708942,0.322323411,-1.379306402,2.023953224,0.785385324,-1.482348871,3.053119518
-11.8,-0.949138226,-1.914783442,0.01650699,-1.875078249,-3.28589804,-0.464258458,1.085710554,-0.797517296,2.968938404,0.757217459,-1.64497535,3.159410267
-11.85,-0.945968045,-1.908155794,0.016219704,-2.454340242,-3.880654788,-1.028025696,-0.206022107,-2.122597875,1.710553661,-0.019591939,-2.483912425,2.444728547
-11.9,-1.346609217,-2.203569738,-0.489648696,-2.039373488,-3.29161865,-0.787128327,0.184837195,-1.62840931,1.998083699,1.272243865,-1.107198342,3.651686071
-11.95,-1.54303422,-2.342356441,-0.743711999,-2.521968894,-3.87219918,-1.171738607,0.257566294,-1.547670796,2.062803383,1.190420329,-1.221139222,3.601979879
-12,-1.708287558,-2.794648751,-0.621926365,-3.644185249,-5.185857809,-2.102512689,-2.138093586,-4.113153549,-0.163033624,-0.431056966,-2.92394117,2.061827238
-12.05,-1.913588173,-2.991788607,-0.835387739,-3.858618491,-5.382734478,-2.334502504,-2.774298452,-4.720587552,-0.828009352,-1.408651368,-3.800617107,0.983314372
-12.1,-1.940606933,-2.878402654,-1.002811213,-2.540251011,-4.050859641,-1.029642381,-2.949287924,-4.725584648,-1.172991199,-3.001452741,-5.155810025,-0.847095458
-12.15,-2.032372326,-3.06871094,-0.996033712,-2.354764845,-3.813766227,-0.895763464,-2.157215636,-3.882355721,-0.432075551,-2.376030104,-4.481360873,-0.270699334
-12.2,-2.42866498,-3.337036649,-1.52029331,-4.163484817,-5.634458153,-2.69251148,-2.803004907,-4.828821271,-0.777188542,-2.512936247,-4.792303847,-0.233568648
-12.25,-2.523294128,-3.552630181,-1.493958076,-4.530296203,-6.07589175,-2.984700656,-3.774823842,-5.845209605,-1.70443808,-4.072477578,-6.462545188,-1.682409968
-12.3,-2.200661496,-3.266499302,-1.134823689,-3.976749363,-5.536733173,-2.416765553,-3.378832081,-5.445655694,-1.312008469,-6.611958199,-9.205613319,-4.018303079
-12.35,-2.221591843,-3.242357039,-1.200826647,-4.397406712,-5.92854829,-2.866265134,-4.332875602,-6.340427061,-2.325324142,-7.252953833,-9.920145587,-4.58576208
-12.4,-2.637714028,-3.475398413,-1.800029644,-5.080910971,-6.709602998,-3.452218943,-4.572555108,-6.468331945,-2.676778271,-4.262434239,-6.776342448,-1.748526029
-12.45,-2.668141001,-3.474372085,-1.861909916,-5.886567432,-7.396485963,-4.376648902,-5.216621859,-7.102162061,-3.331081658,-4.687124311,-7.114739957,-2.259508666
-12.5,-3.827126038,-4.937250116,-2.71700196,-6.075080683,-7.873112436,-4.277048931,-6.644662941,-8.856538918,-4.432786964,-7.5957698,-10.09743319,-5.094106411
-12.55,-3.577743751,-4.628140272,-2.52734723,-6.50442301,-8.297055745,-4.711790275,-7.13505169,-9.45982745,-4.81027593,-8.501618308,-10.99100425,-6.012232362
-12.6,-4.004128047,-4.965358424,-3.042897671,-7.229948833,-8.81778701,-5.642110656,-8.54954358,-10.55638,-6.542707164,-9.82409614,-12.45172704,-7.196465243
-12.65,-3.861599585,-4.762869134,-2.960330037,-7.113251204,-8.479719302,-5.746783106,-8.869132295,-10.87871389,-6.859550704,-9.485468922,-12.01641154,-6.954526302
-12.7,-3.113696162,-3.898782023,-2.328610301,-4.743208253,-6.245373938,-3.241042568,-8.286963577,-10.32240431,-6.251522844,-8.699527406,-11.17166805,-6.227386758
-12.75,-3.961000016,-4.883291332,-3.038708701,-5.212711985,-6.707332417,-3.718091552,-8.032731879,-10.10226316,-5.963200602,-8.237562264,-10.66416295,-5.810961575
-12.8,-3.842464145,-4.846230711,-2.838697579,-5.998100592,-7.586902206,-4.409298979,-7.460528725,-9.660940539,-5.260116911,-8.244177683,-10.79376115,-5.694594218
-12.85,-4.036104172,-5.10338196,-2.968826383,-6.389870558,-8.07664641,-4.703094707,-7.177179606,-9.490580642,-4.86377857,-7.122221548,-9.661061062,-4.583382033
-12.9,-3.81537422,-4.585570628,-3.045177813,-5.385789472,-6.679483827,-4.092095117,-6.7797681,-8.560489134,-4.999047066,-8.151516529,-10.44936812,-5.853664942
-12.95,-3.37597954,-4.097899146,-2.654059935,-5.070704298,-6.301513068,-3.839895529,-7.027293859,-8.838662656,-5.215925063,-8.523875012,-10.82917307,-6.218576952
-13,-2.258836038,-3.26053679,-1.257135287,-3.908766461,-5.400575747,-2.416957175,-5.83331454,-7.722232245,-3.944396834,-9.264527266,-11.73750582,-6.791548707
-13.05,-1.891352738,-2.696276688,-1.086428787,-3.112528657,-4.504700173,-1.720357142,-5.621618743,-7.499052758,-3.744184728,-8.683716366,-11.09711712,-6.270315612
-13.1,-2.32753704,-3.135847463,-1.519226617,-3.824882528,-5.099816915,-2.549948141,-5.804127837,-7.701471829,-3.906783845,-5.868392189,-8.153051134,-3.583733245
-13.15,-1.986139213,-2.781580331,-1.190698096,-2.850234689,-3.987666364,-1.712803015,-5.317010692,-7.124361481,-3.509659904,-6.061040532,-8.311556031,-3.810525034
-13.2,-1.813077342,-2.763650565,-0.86250412,-4.009262847,-5.479926321,-2.538599372,-5.470643702,-7.441816321,-3.499471083,-5.45544612,-7.70011082,-3.210781419
-13.25,-1.860248306,-2.741849546,-0.978647067,-4.024779799,-5.366816096,-2.682743501,-4.909780926,-6.611440523,-3.208121329,-5.194915271,-7.269875491,-3.119955051
-13.3,-1.391854925,-2.42019425,-0.363515599,-4.463825326,-5.947821727,-2.979828925,-6.151518113,-8.07341295,-4.229623276,-5.913488347,-8.088609206,-3.738367489
-13.35,-1.871622306,-2.851313358,-0.891931254,-4.855025643,-6.230165282,-3.479886004,-6.092383119,-8.001589,-4.183177239,-4.994023668,-7.222150105,-2.76589723
-13.4,-3.762939328,-4.802183608,-2.723695048,-5.921167823,-7.361548308,-4.480787338,-6.150406392,-8.112379258,-4.188433525,-3.930572025,-6.197224291,-1.663919759
-13.45,-3.706946079,-4.740179769,-2.67371239,-6.062083706,-7.541203795,-4.582963617,-6.548989192,-8.565012537,-4.532965847,-5.089118623,-7.352712517,-2.82552473
-13.5,-1.561294671,-2.267463684,-0.855125659,-4.942712538,-6.175714083,-3.709710992,-6.126299195,-7.895054597,-4.357543793,-6.695145734,-8.874756902,-4.515534566
-13.55,-1.624003524,-2.354952424,-0.893054624,-5.03779266,-6.437053076,-3.638532244,-5.391498702,-7.083661214,-3.699336191,-6.070334284,-8.11667183,-4.023996737
-13.6,-0.930528302,-1.69601387,-0.165042733,-3.557095889,-4.870297256,-2.243894521,-4.301160854,-5.989357345,-2.612964362,-4.413831142,-6.44979326,-2.377869025
-13.65,-0.664220244,-1.39435655,0.065916063,-3.048285276,-4.30247777,-1.794092782,-4.196273522,-5.964905582,-2.427641462,-4.522337171,-6.687914052,-2.356760289
-13.7,-2.325835787,-3.289252477,-1.362419097,-5.710789229,-7.009186534,-4.412391924,-5.606940078,-7.444066976,-3.76981318,-3.775522458,-6.024234551,-1.526810366
-13.75,-2.383293279,-3.278364458,-1.4882221,-5.892936322,-7.275550513,-4.510322132,-6.553042139,-8.434952901,-4.671131377,-3.584408318,-5.804789153,-1.364027482
-13.8,-2.826703365,-3.702279874,-1.951126857,-6.457611852,-7.939212637,-4.976011068,-6.308239203,-8.088279062,-4.528199343,-6.197956426,-8.476108111,-3.919804742
-13.85,-2.689421909,-3.554222997,-1.824620821,-6.720910056,-8.384421506,-5.057398606,-5.535778454,-7.309578838,-3.761978069,-6.043223266,-8.273073429,-3.813373103
-13.9,-1.582348236,-2.482599946,-0.682096525,-4.3039122,-5.538676687,-3.069147713,-4.726016382,-6.499381331,-2.952651434,-4.475210253,-6.438441548,-2.511978959
-13.95,-1.678706226,-2.560650398,-0.796762054,-4.456156911,-5.677367526,-3.234946296,-4.914902306,-6.750961732,-3.078842879,-5.166635141,-7.212018869,-3.121251413
-14,-1.265835043,-2.197285386,-0.3343847,-3.458977476,-4.737527185,-2.180427767,-4.787373841,-6.596318751,-2.978428932,-6.659067519,-8.850451892,-4.467683147
-14.05,-2.178564353,-3.294282769,-1.062845938,-3.74159516,-5.067608459,-2.415581862,-4.948734483,-6.808960053,-3.088508912,-7.308242995,-9.461716566,-5.154769424
-14.1,-3.177551464,-4.026206656,-2.328896272,-6.196591321,-7.567233954,-4.825948688,-6.599434008,-8.507204758,-4.691663258,-5.418080756,-7.494755711,-3.341405801
-14.15,-2.898644828,-3.635610929,-2.161678727,-5.84677547,-7.175452915,-4.518098024,-6.853485987,-8.77794288,-4.929029093,-5.082172046,-7.210553785,-2.953790308
-14.2,-2.809611044,-3.466380148,-2.152841941,-5.043430514,-6.161149486,-3.925711543,-5.638479917,-7.230666851,-4.046292983,-6.843814915,-8.794917937,-4.892711892
-14.25,-2.801482874,-3.433352022,-2.169613726,-5.467965931,-6.587473551,-4.348458312,-6.094118803,-7.637452698,-4.550784909,-6.574892404,-8.510879018,-4.638905791
-14.3,-2.946662641,-3.755938316,-2.137386966,-6.360186199,-7.766945273,-4.953427126,-9.74054208,-11.79758048,-7.683503686,-11.73607674,-14.07958195,-9.392571523
-14.35,-3.074209342,-3.910975636,-2.237443047,-6.618080206,-8.03453481,-5.201625602,-10.40604503,-12.51448706,-8.297602988,-11.44093347,-13.74170283,-9.140164112
-14.4,-1.975312482,-2.579569296,-1.371055669,-6.703843786,-7.904497503,-5.503190068,-11.29968355,-13.09375909,-9.505608003,-13.38296575,-15.544929,-11.2210025
-14.45,-1.875821275,-2.460887686,-1.290754864,-5.968828597,-7.060732866,-4.876924328,-9.643756913,-11.26571296,-8.021800867,-11.60833183,-13.64026009,-9.576403575
-14.5,-1.979880465,-2.54712134,-1.412639591,-4.256811376,-5.323806703,-3.18981605,-8.170520593,-9.892968921,-6.448072264,-10.89044383,-13.03533654,-8.745551123
-14.55,-1.709506598,-2.2503872,-1.168625997,-4.178147418,-5.226487716,-3.129807121,-7.155306718,-8.820982067,-5.489631369,-10.54198571,-12.67692857,-8.407042851
-14.6,-2.54272758,-3.509666721,-1.57578844,-6.586635658,-7.990217709,-5.183053607,-8.647008501,-10.51438943,-6.779627574,-10.78550447,-13.16123775,-8.409771197
-14.65,-2.617535599,-3.386122968,-1.84894823,-6.992135381,-8.529756802,-5.45451396,-9.262046465,-11.32080679,-7.203286143,-11.11000449,-13.50642038,-8.713588601
-14.7,-2.602430279,-3.320269236,-1.884591321,-5.120761002,-6.456099806,-3.785422199,-7.116404697,-8.904840439,-5.327968955,-10.76996924,-13.04204513,-8.497893351
-14.75,-2.328929738,-3.05271756,-1.605141916,-5.339426459,-6.761532093,-3.917320824,-7.426602919,-9.190697422,-5.662508416,-11.27747394,-13.46907577,-9.085872114
-14.8,-2.162992491,-2.920478957,-1.405506026,-4.218799342,-5.450583892,-2.987014792,-6.525170511,-8.275407611,-4.774933411,-10.65001098,-13.07264818,-8.22737378
-14.85,-2.442974144,-3.357872548,-1.52807574,-4.167487277,-5.285331522,-3.049643032,-6.310269581,-7.916220398,-4.704318764,-10.87660783,-13.23382287,-8.519392797
-14.9,-2.290434533,-3.132444621,-1.448424444,-4.937467625,-6.244111583,-3.630823667,-6.789665663,-8.560784458,-5.018546869,-10.99149623,-13.16985248,-8.813139978
-14.95,-2.022206475,-2.920843192,-1.123569758,-4.40779785,-5.768585363,-3.047010336,-6.461867006,-8.144509049,-4.779224963,-9.740376635,-11.94143861,-7.539314656
-15,-2.254381585,-3.154099024,-1.354664147,-3.234207952,-4.443231037,-2.025184866,-5.475339889,-7.114211177,-3.836468601,-8.515704142,-10.40140684,-6.630001445
-15.05,-2.347720735,-3.118044385,-1.577397084,-3.608863575,-4.883479234,-2.334247916,-6.093880016,-7.812091063,-4.375668969,-9.587974476,-11.49386265,-7.682086303
-15.1,-0.67421397,-1.379479089,0.031051149,-2.535681639,-3.874062357,-1.197300921,-7.405756335,-9.122206909,-5.689305761,-13.17240674,-15.32594937,-11.01886412
-15.15,-0.459831216,-1.154635459,0.234973028,-2.259150926,-3.496286489,-1.022015363,-7.179093564,-8.854922185,-5.503264942,-13.38106156,-15.56579031,-11.19633281
-15.2,-1.375948134,-2.261903304,-0.489992964,-4.286615108,-5.568787388,-3.004442828,-7.842107112,-9.338005078,-6.346209145,-13.7350476,-15.85647079,-11.61362441
-15.25,-1.649941797,-2.468167967,-0.831715627,-4.719204843,-5.95253969,-3.485869996,-8.445111418,-9.913619745,-6.976603091,-14.05647034,-16.16514815,-11.94779253
-15.3,-1.978647618,-2.674181683,-1.283113552,-5.209714389,-6.454036329,-3.965392449,-9.284803829,-11.09856754,-7.471040121,-13.9876457,-16.38193448,-11.59335692
-15.35,-2.141171243,-2.841873731,-1.440468756,-5.392631671,-6.593142581,-4.192120762,-9.733233672,-11.58975277,-7.87671457,-13.23689239,-15.66252182,-10.81126296
-15.4,-2.171656502,-2.917839967,-1.425473036,-5.276347582,-6.440535755,-4.112159409,-10.67880362,-12.54722714,-8.810380096,-14.39353453,-16.53425756,-12.25281149
-15.45,-2.100994812,-2.848568142,-1.353421483,-5.469533966,-6.746605001,-4.192462931,-11.30923788,-13.26082968,-9.357646075,-14.48972381,-16.65310343,-12.32634419
-15.5,-1.835034481,-2.800121853,-0.86994711,-5.138140529,-6.535465412,-3.740815647,-9.448175764,-11.46612933,-7.430222197,-13.48713312,-15.68721021,-11.28705603
-15.55,-1.492289991,-2.267003805,-0.717576177,-5.140719334,-6.441556932,-3.839881736,-8.797199637,-10.68691127,-6.907488,-13.15333622,-15.29854674,-11.00812569
-15.6,-1.977143272,-2.754969839,-1.199316705,-4.080470327,-5.358680965,-2.802259688,-7.714216749,-9.771649246,-5.656784252,-9.32245092,-11.41234966,-7.232552184
-15.65,-2.029728754,-2.778220508,-1.281237001,-4.04090871,-5.274730619,-2.807086802,-6.59390802,-8.408812329,-4.779003712,-8.540022476,-10.55317339,-6.526871564
-15.7,-2.281472516,-3.05770695,-1.505238083,-3.564629797,-4.810213258,-2.319046336,-4.608125519,-6.473932323,-2.742318714,-6.906463466,-9.332041531,-4.480885401
-15.75,-2.210247824,-2.904450386,-1.516045263,-3.363919331,-4.547077644,-2.180761018,-4.356250344,-5.977488427,-2.735012261,-7.454570522,-9.665412202,-5.243728841
-15.8,-2.213723511,-3.099789916,-1.327657107,-3.033347107,-4.509583826,-1.557110389,-6.222286233,-8.206789743,-4.237782723,-8.153922066,-10.52056427,-5.787279866
-15.85,-2.228012818,-3.094922865,-1.361102771,-2.937701713,-4.398378778,-1.477024647,-6.685971948,-8.777905202,-4.594038695,-7.796708738,-10.06928003,-5.524137447
-15.9,-3.112780771,-4.113459133,-2.112102409,-4.696504827,-6.250986318,-3.142023335,-4.790356546,-6.713598549,-2.867114544,-5.878873491,-8.154741107,-3.603005874
