"Latitude","Mean","CI_lower","CI_upper"
14.2,-17.0835071015944,-20.7272071343522,-13.4398070688366
14.15,-10.5282113775914,-12.1413840371563,-8.91503871802641
14.1,-10.8247738771852,-12.4917720767635,-9.15777567760688
14.05,-10.8314814787807,-12.4632844683392,-9.19967848922208
14,-12.235321121615,-14.1563980532632,-10.3142441899668
13.95,-13.1069230889708,-15.3426273840099,-10.8712187939317
13.9,-10.5154112563166,-12.1324958158823,-8.89832669675096
13.85,-11.7697033654835,-13.7711479087749,-9.7682588221921
13.8,-11.6450211286608,-13.7656318347381,-9.52441042258347
13.75,-11.5289878824929,-13.1407288714212,-9.9172468935647
13.7,-13.7449789271702,-16.274799632191,-11.2151582221493
13.65,-10.0385152532284,-11.8220157460458,-8.25501476041102
13.6,-10.964774791898,-12.924542322765,-9.00500726103103
13.55,-9.46705362233168,-11.1105462382665,-7.82356100639684
13.5,-9.96258470892779,-11.2242828670016,-8.70088655085397
13.45,-13.0296886963589,-15.1083946851378,-10.9509827075799
13.4,-7.9459848187892,-8.89459477797409,-6.99737485960432
13.35,-10.8505147163455,-12.4599450354942,-9.24108439719679
13.3,-10.1130568020404,-11.5741006038636,-8.65201300021713
13.25,-9.63098217783097,-11.2653909837254,-7.99657337193655
13.2,-11.5547706241967,-13.3484910621024,-9.76105018629105
13.15,-7.20203465728081,-8.20863915071624,-6.19543016384538
13.1,-11.0548661197702,-12.7529463789907,-9.35678586054973
13.05,-10.4863114433027,-12.1937191874844,-8.77890369912105
13,-10.7288281663132,-12.5244522616091,-8.93320407101728
12.95,-12.5563601463234,-14.9234691727171,-10.1892511199296
12.9,-9.97629898207203,-11.9338479424616,-8.0187500216825
12.85,-12.467747388681,-14.3230058639088,-10.6124889134531
12.8,-10.6517793597501,-12.2356866018535,-9.06787211764674
12.75,-8.56202846451321,-9.77109667090415,-7.35296025812226
12.7,-10.5896498025812,-12.6537853173365,-8.52551428782582
12.65,-8.73499999269227,-9.97451087978715,-7.49548910559739
12.6,-12.2099656648806,-14.058290101589,-10.3616412281722
12.55,-9.71642026744406,-11.2984790679376,-8.13436146695055
12.5,-11.730543460022,-13.5152388634424,-9.94584805660173
12.45,-10.8931111061147,-12.1299288568826,-9.65629335534689
12.4,-9.07060123527941,-10.3516289060413,-7.78957356451752
12.35,-13.8083333431409,-15.8070168266475,-11.8096498596343
12.3,-10.5096855730685,-12.1617936944703,-8.8575774516668
12.25,-10.9357621521666,-12.7028729078501,-9.16865139648312
12.2,-11.4994463017665,-13.3557196614798,-9.64317294205332
12.15,-10.9991452657535,-12.3688852825157,-9.62940524899134
12.1,-12.2311484749098,-13.6229722441871,-10.8393247056324
12.05,-10.7953276875989,-12.2601998016532,-9.33045557354452
12,-11.0241176702437,-12.5286264777087,-9.51960886277872
11.95,-10.5628888490248,-12.0701083593884,-9.05566933866116
11.9,-8.22258148931042,-9.27133239215903,-7.1738305864618
11.85,-9.56384813969379,-11.0550184895834,-8.07267778980416
11.8,-8.21414396144154,-9.26149679153704,-7.16679113134603
11.75,-9.08276119255994,-10.291033879741,-7.87448850537889
11.7,-9.13827585793683,-10.2897920585897,-7.98675965728391
11.65,-9.27106888674094,-10.3789275099081,-8.16321026357376
11.6,-9.94815727605207,-11.0423625490828,-8.85395200302131
11.55,-9.7653367928678,-11.1916477983481,-8.33902578738749
11.5,-9.24230576276704,-10.513120731999,-7.97149079353507
11.45,-10.0153808153305,-11.3334698875551,-8.69729174310596
11.4,-7.86953273575719,-8.76194457097352,-6.97712090054085
11.35,-8.83450361558621,-9.79565159886139,-7.87335563231103
11.3,-7.8012980734213,-8.74432064927185,-6.85827549757076
11.25,-8.00713953905155,-9.05583837203191,-6.95844070607118
11.2,-9.16180586802687,-10.5514909621495,-7.77212077390421
11.15,-7.68134832807472,-8.50858632532923,-6.8541103308202
11.1,-8.54106480902475,-9.53790782034758,-7.54422179770191
11.05,-8.18876380324528,-9.14789973287249,-7.22962787361806
