,-1 year,,,+1 year,,,+3 years,,,+5 years,,
Latitude,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper
-3.95,-0.257912584,-1.904776682,1.388951513,-2.407032598,-4.646400711,-0.167664486,-7.637673458,-11.12666391,-4.148683009,-7.953908491,-12.00240334,-3.905413646
-4,-0.696798466,-2.387664042,0.994067111,-5.072305457,-7.570022624,-2.57458829,-8.178026852,-11.93595098,-4.420102729,-9.25312388,-13.64646909,-4.859778666
-4.05,-0.556809822,-1.982884518,0.869264874,-5.576635767,-8.554373741,-2.598897793,-9.581916012,-13.55370472,-5.610127308,-7.458795497,-12.17615418,-2.741436812
-4.1,-1.434130041,-2.944280664,0.076020581,-6.393952064,-9.189755337,-3.598148791,-10.71673571,-14.60723956,-6.826231858,-9.38773093,-14.22965677,-4.545805091
-4.15,0.24103548,-1.543496198,2.025567158,-7.668513108,-10.52134501,-4.81568121,-12.14378266,-15.94916515,-8.338400167,-12.92172521,-17.718795,-8.124655409
-4.2,-1.777466678,-2.817924583,-0.737008774,-5.760473531,-8.094367663,-3.426579399,-13.38244142,-17.19249689,-9.572385949,-11.65999317,-16.22401267,-7.09597367
-4.25,-0.770846591,-2.543252139,1.001558957,-7.145926953,-9.798520581,-4.493333325,-11.25310902,-15.15433358,-7.351884466,-9.013617103,-13.30149546,-4.725738744
-4.3,0.200756353,-1.178040652,1.579553358,-7.488161598,-9.735327976,-5.240995219,-9.43745593,-12.84903057,-6.025881288,-9.376895129,-13.80448574,-4.949304517
-4.35,-2.279528359,-3.96239187,-0.596664848,-6.38913971,-8.942332208,-3.835947212,-11.10135294,-14.78694576,-7.415760126,-7.39763215,-11.56105471,-3.234209587
-4.4,-0.107061509,-1.093888197,0.879765179,-3.668675676,-6.090778233,-1.24657312,-6.362878847,-9.735400687,-2.990357007,-3.42826826,-7.286968893,0.430432373
-4.45,-0.982694827,-1.994618329,0.029228675,-2.83221904,-4.836957338,-0.827480741,-3.383766398,-6.158369494,-0.609163303,-1.525821808,-5.163869178,2.112225562
-4.5,0.063478614,-1.358420167,1.485377395,-3.941771423,-6.162482236,-1.721060611,-6.397937369,-9.926746555,-2.869128182,-1.915547461,-5.960244228,2.129149306
-4.55,-1.461985976,-2.858572803,-0.065399149,-5.23351952,-7.386698504,-3.080340535,-8.423682436,-11.92280152,-4.924563355,-5.033347678,-9.092399658,-0.974295698
-4.6,-2.057571547,-3.2787482,-0.836394895,-4.793665776,-7.062865351,-2.524466201,-8.515358684,-11.7005951,-5.330122268,-5.671280126,-9.423683145,-1.918877107
-4.65,0.519340681,-0.523738512,1.562419873,-4.071019113,-6.47496708,-1.667071145,-3.472024504,-6.634741389,-0.309307618,-3.98701274,-8.343021406,0.368995927
-4.7,0.165029863,-0.992989491,1.323049216,-4.156080233,-6.619481381,-1.692679085,-3.82480651,-6.681232493,-0.968380528,-0.988456207,-4.758304542,2.781392128
-4.75,-0.077757632,-1.424323433,1.268808169,-3.687041068,-5.661087254,-1.712994882,-3.857280525,-6.823325811,-0.891235239,-2.96878003,-6.406271972,0.468711912
-4.8,0.793342851,-0.695739258,2.28242496,-3.009690108,-5.17919358,-0.840186637,-4.562488296,-7.780416254,-1.344560337,-4.090968966,-8.053378437,-0.128559494
-4.85,0.431596016,-0.861334977,1.724527009,-3.74257876,-5.981567783,-1.503589736,-7.086991395,-10.75389083,-3.420091961,-2.285362108,-6.099953212,1.529228996
-4.9,0.462801493,-0.961844915,1.887447902,-4.156790454,-6.35928216,-1.954298748,-7.449872053,-10.48977312,-4.409970986,-8.377429681,-11.91858743,-4.836271936
-4.95,0.657061442,-0.554214609,1.868337494,-2.804000045,-4.647659455,-0.960340634,-6.899980369,-9.888218487,-3.911742251,-7.718704981,-11.11244591,-4.324964049
-5,0.471103743,-0.51137969,1.453587176,-3.320250691,-5.090913144,-1.549588239,-5.548538333,-8.391504618,-2.705572048,-7.373263354,-10.22405317,-4.522473535
-5.05,1.121020468,0.294368228,1.947672708,-4.442841556,-6.376816324,-2.508866788,-4.968756336,-7.219316711,-2.718195961,-5.124244173,-7.869222224,-2.379266122
-5.1,0.769566657,-0.211694535,1.750827849,-4.90253485,-7.096864737,-2.708204963,-5.187881125,-7.917665789,-2.458096462,-7.946128915,-11.76411415,-4.128143681
-5.15,0.636502678,-0.385908834,1.65891419,-2.356989821,-4.089496147,-0.624483494,-6.797977289,-9.514882594,-4.081071984,-6.32992507,-9.516691741,-3.143158399
-5.2,-1.467461545,-2.934403558,-0.000519531,-4.935850021,-7.019755364,-2.851944677,-5.998786759,-8.623593861,-3.373979658,-6.128431162,-8.975249101,-3.281613224
-5.25,0.911597407,-0.264670259,2.087865074,-3.190114685,-4.72143781,-1.65879156,-5.381883404,-8.146007799,-2.617759009,-7.491321027,-10.99632958,-3.986312473
-5.3,-0.089138527,-1.052519577,0.874242523,-5.264030837,-7.114091608,-3.413970065,-7.237049707,-9.846484119,-4.627615294,-7.712993363,-11.05465548,-4.371331246
-5.35,-0.045581099,-0.955104825,0.863942628,-2.772610644,-4.442892114,-1.102329175,-4.982977438,-7.535683728,-2.430271148,-4.544695984,-7.599136483,-1.490255484
-5.4,0.819248619,-0.077365388,1.715862626,-5.254208252,-7.157466091,-3.350950414,-5.172028945,-7.310644236,-3.033413654,-5.947846559,-8.683421287,-3.21227183
-5.45,1.153026254,0.098950604,2.207101904,-3.423960006,-5.056534542,-1.791385469,-5.215791124,-7.74523709,-2.686345159,-3.126749198,-5.773213167,-0.480285229
-5.5,1.284767207,0.204960015,2.364574398,-2.510060696,-4.034060257,-0.986061135,-4.844502062,-7.320616988,-2.368387135,-5.998830153,-8.955018475,-3.042641832
-5.55,0.783286138,-0.282740775,1.84931305,-3.172720333,-4.993764585,-1.35167608,-4.520940941,-6.918641759,-2.123240122,-3.100967202,-5.462859816,-0.739074588
-5.6,1.096605832,0.091644444,2.101567221,-2.677102294,-4.545170423,-0.809034166,-5.527927775,-7.947776748,-3.108078802,-3.182984644,-5.889548821,-0.476420467
-5.65,0.153054963,-0.725023685,1.031133611,-1.4191288,-2.832290282,-0.005967318,-0.725929431,-2.58443645,1.132577588,0.104011308,-2.45084123,2.658863845
-5.7,1.358866205,0.139140858,2.578591551,-1.886934592,-3.523835084,-0.2500341,-0.288240792,-2.622543718,2.046062134,0.655538503,-1.950593365,3.26167037
-5.75,0.667560685,-0.323217599,1.658338969,-3.143518858,-4.900986957,-1.386050759,-2.295063268,-4.47933636,-0.110790177,-1.430636168,-3.972782803,1.111510467
-5.8,1.142827318,0.176872596,2.10878204,-4.211283437,-5.881024931,-2.541541942,-4.517260815,-6.703328082,-2.331193549,-3.395190374,-5.867590408,-0.92279034
-5.85,-0.336685843,-1.262129701,0.588758015,-2.938258528,-4.452568593,-1.423948464,-6.580045398,-8.968882232,-4.191208565,-8.052032942,-10.84495941,-5.259106475
-5.9,0.041626856,-0.916562134,0.999815846,-4.709728699,-6.880919575,-2.538537822,-4.507229989,-6.908561257,-2.105898721,-4.832369295,-7.737289116,-1.927449475
-5.95,1.055493281,0.090769486,2.020217076,-3.455283982,-4.896771904,-2.013796061,-5.316013122,-7.420498679,-3.211527564,-5.192113523,-7.708974301,-2.675252745
-6,0.080376209,-0.848206999,1.008959417,-3.506616685,-5.244408351,-1.768825018,-5.950637328,-8.310276998,-3.590997658,-5.030768549,-7.760483071,-2.301054027
-6.05,0.331824123,-0.583619632,1.247267879,-3.358538588,-4.913362613,-1.803714563,-6.113831194,-8.399668979,-3.827993409,-5.751395117,-8.331415837,-3.171374396
-6.1,0.178493473,-0.680639656,1.037626602,-3.75803786,-5.254015769,-2.262059951,-6.873116512,-9.220926865,-4.525306158,-6.526851616,-9.3023535,-3.751349732
-6.15,0.923903297,-0.116879228,1.964685821,-4.231834451,-5.810021407,-2.653647495,-7.010280113,-9.258203656,-4.76235657,-8.572224298,-11.51796267,-5.626485923
-6.2,1.01942094,-0.031218008,2.070059889,-3.923446058,-5.374320561,-2.472571554,-5.953645282,-8.089103984,-3.818186581,-5.5389302,-8.256932152,-2.820928249
-6.25,1.037423766,0.090395864,1.984451668,-3.610255201,-4.882413707,-2.338096694,-5.959545608,-8.024614697,-3.89447652,-7.080546987,-9.847449358,-4.313644617
-6.3,0.347375892,-0.416259971,1.111011756,-4.438161333,-6.117482361,-2.758840305,-6.428810755,-8.614335178,-4.243286332,-7.724673502,-10.59464455,-4.854702452
-6.35,0.664189788,-0.14440972,1.472789295,-2.827827485,-4.210945843,-1.444709126,-2.695331597,-4.686950149,-0.703713044,-2.376651936,-4.985097125,0.231793253
-6.4,1.608421256,0.71547201,2.501370502,-2.088506781,-3.498791776,-0.678221785,-1.664517859,-3.888738238,0.559702519,-2.030197533,-4.687207044,0.626811978
-6.45,1.501729109,0.666682442,2.336775775,-2.367437894,-3.733371681,-1.001504106,-2.545455291,-4.792214018,-0.298696563,-1.832025548,-4.431410188,0.767359093
-6.5,1.187503553,0.417513742,1.957493363,-3.561354638,-5.054781598,-2.067927679,-4.687995161,-7.015508526,-2.360481795,-4.581289489,-7.370891275,-1.791687702
-6.55,1.149806657,0.317261875,1.982351439,-3.779278223,-5.378038227,-2.180518219,-4.706691346,-7.102230192,-2.311152501,-5.461975215,-8.40692337,-2.51702706
-6.6,1.324008953,0.541964042,2.106053865,-1.919706781,-3.35895375,-0.480459813,-4.499663553,-6.937323322,-2.062003784,-5.572514324,-8.485610631,-2.659418017
-6.65,1.548393204,0.636931946,2.459854462,-2.017684086,-3.676286793,-0.359081379,-2.673599479,-4.737802178,-0.609396779,-3.989253776,-6.67118082,-1.307326733
-6.7,1.756380045,0.931028332,2.581731758,-1.494175673,-2.895810886,-0.09254046,-3.248654173,-5.447938315,-1.04937003,-5.788090628,-8.619353547,-2.956827708
-6.75,2.138447922,1.244460216,3.032435627,-2.289335395,-3.611438646,-0.967232145,-3.788433453,-5.811802533,-1.765064372,-4.671878948,-7.290191818,-2.053566079
-6.8,2.52147035,1.524852473,3.518088227,-2.520628835,-4.110427416,-0.930830254,-3.210750292,-5.275142356,-1.146358227,-5.700216513,-8.339023168,-3.061409858
-6.85,1.437757227,0.808395545,2.067118908,-1.277824805,-2.54669232,-0.008957291,-2.017074175,-4.002836919,-0.03131143,-3.046513583,-5.422736481,-0.670290685
-6.9,1.015980011,0.240338128,1.791621893,-2.800186486,-4.243162768,-1.357210203,-5.038889019,-7.291413866,-2.786364172,-3.95120519,-6.541397415,-1.361012965
-6.95,1.713651711,1.041950292,2.385353129,-1.069712219,-2.247666691,0.108242253,-3.454913406,-5.432422825,-1.477403986,-3.332302016,-5.87953608,-0.785067951
-7,1.094654685,0.294569657,1.894739714,-1.178563045,-2.554813836,0.197687747,-2.648437951,-4.712833227,-0.584042675,-3.084939428,-5.541155894,-0.628722962
-7.05,0.81240951,0.155862212,1.468956807,-1.307014708,-2.761657736,0.14762832,-2.604736655,-4.486555166,-0.722918145,-3.617639324,-6.110675572,-1.124603076
-7.1,1.397776874,0.668505597,2.127048152,-1.431379837,-2.719005413,-0.143754262,-2.492592331,-4.362200583,-0.622984078,-2.314833726,-4.532666108,-0.097001345
-7.15,0.095202272,-0.595913452,0.786317996,-3.690634007,-5.108944703,-2.27232331,-5.014143288,-6.964411967,-3.063874608,-5.547823895,-7.826339948,-3.269307843
-7.2,0.878115849,0.246978178,1.50925352,-1.759180084,-2.891694272,-0.626665896,-4.537083184,-6.220901683,-2.853264685,-5.019782741,-7.261718052,-2.77784743
-7.25,0.735743444,0.06463743,1.406849457,-3.383406412,-4.820040006,-1.946772818,-4.574901972,-6.468580193,-2.681223752,-4.657686045,-7.089629306,-2.225742783
-7.3,0.889330551,0.309886603,1.468774499,-1.905042476,-3.223665648,-0.586419304,-3.072565954,-4.949821363,-1.195310545,-3.451740669,-5.70661183,-1.196869507
-7.35,1.091105471,0.275669384,1.906541559,-2.42606695,-3.671421727,-1.180712173,-4.132382689,-6.030905206,-2.233860172,-4.549191842,-6.727372142,-2.371011542
-7.4,0.697968022,0.039669654,1.35626639,-2.924165519,-4.310109812,-1.538221226,-1.995883092,-3.736073306,-0.255692877,-2.607559566,-4.841672069,-0.373447063
-7.45,1.035751248,0.379471102,1.692031394,-2.839426991,-4.010356031,-1.66849795,-3.159950973,-5.029590551,-1.290311396,-2.607600699,-4.894846121,-0.320355277
-7.5,0.785917484,0.189591608,1.38224336,-2.124310847,-3.27680472,-0.971816974,-3.953553834,-5.784980085,-2.122127582,-4.073738993,-6.320294511,-1.827183475
-7.55,1.053358438,0.270402418,1.836314458,-2.479265761,-3.967160272,-0.99137125,-4.109373884,-6.181180267,-2.0375675,-4.606496329,-6.93122995,-2.281762709
-7.6,0.883435137,0.320247675,1.446622599,-1.472193384,-2.551748011,-0.392638756,-2.825670174,-4.736125994,-0.915214353,-3.766928569,-6.028946544,-1.504910595
-7.65,0.745193353,0.082477442,1.407909264,-2.579760912,-3.974959834,-1.184561991,-4.552826081,-6.620281097,-2.485371065,-4.02096282,-6.416486645,-1.625438995
-7.7,0.072916574,-0.58421637,0.730049517,-3.013888123,-4.347499866,-1.68027638,-3.322110872,-5.146376233,-1.497845511,-2.397651829,-4.596899596,-0.198404061
-7.75,-0.491846864,-1.294308867,0.310615139,-3.673960421,-5.096221089,-2.251699752,-3.860863495,-5.899686093,-1.822040897,-3.222974748,-5.557613649,-0.888335847
-7.8,-0.280334407,-1.048084551,0.487415736,-4.526362376,-6.135572523,-2.917152228,-2.930566158,-4.751709305,-1.10942301,-3.16226809,-5.473176065,-0.851360116
-7.85,0.236437207,-0.541621227,1.014495641,-3.269384178,-4.602439538,-1.936328817,-5.702863559,-7.796032012,-3.609695106,-6.468636226,-9.060308085,-3.876964366
-7.9,0.861589204,0.194925639,1.528252769,-3.518938039,-4.931512408,-2.106363669,-4.577608366,-6.519014575,-2.636202156,-4.642432014,-6.842197483,-2.442666545
-7.95,0.301467988,-0.43764364,1.040579615,-4.516909364,-6.001761106,-3.032057622,-4.045670983,-5.950882229,-2.140459737,-4.873177425,-7.313459732,-2.432895119
-8,0.613244585,-0.205327431,1.431816601,-3.830172684,-5.376790446,-2.283554922,-4.31123593,-6.443986406,-2.178485454,-4.131554712,-6.637256254,-1.62585317
-8.05,0.270651669,-0.477553675,1.018857013,-4.435952363,-5.906607521,-2.965297205,-5.967322417,-8.206742403,-3.727902432,-5.140737909,-7.6207604,-2.660715417
-8.1,0.546332774,-0.270633441,1.363298988,-3.146022893,-4.550921857,-1.741123929,-3.169613625,-5.174515197,-1.164712053,-1.618781169,-3.977415615,0.739853276
-8.15,0.492647965,-0.261354997,1.246650927,-4.084659071,-5.623363596,-2.545954545,-5.226619395,-7.409627897,-3.043610893,-4.079831655,-6.342828453,-1.816834856
-8.2,0.545042877,-0.283244356,1.37333011,-4.021145228,-5.529895933,-2.512394524,-5.610420939,-7.758831516,-3.462010363,-5.542180671,-8.065312436,-3.019048906
-8.25,0.769961874,0.036951783,1.502971966,-3.722941979,-5.10106731,-2.344816648,-3.374451821,-5.282354643,-1.466548998,-4.421300081,-6.867874905,-1.974725257
-8.3,0.663688338,-0.07159657,1.398973247,-4.641074355,-6.059729308,-3.222419403,-4.313316352,-6.165998753,-2.460633951,-4.811253643,-7.165649363,-2.456857922
-8.35,0.557536907,-0.114146016,1.229219831,-2.327979805,-3.532419436,-1.123540175,-2.409019615,-4.28388593,-0.534153301,-4.995383385,-7.409437123,-2.581329647
-8.4,0.045553637,-0.806800701,0.897907975,-4.195339797,-5.649691134,-2.74098846,-3.373646505,-5.283108788,-1.464184222,-3.991744623,-6.446871952,-1.536617294
-8.45,0.127243449,-0.445104534,0.699591432,-2.730971246,-3.835647786,-1.626294707,-2.162786923,-3.955526294,-0.370047553,-2.97489912,-5.172599167,-0.777199074
-8.5,0.027830873,-0.750830239,0.806491984,-2.990515774,-4.222456286,-1.758575261,-3.454441918,-5.265490397,-1.643393438,-3.323293168,-5.576410347,-1.070175989
-8.55,0.183055505,-0.564714885,0.930825895,-3.041041986,-4.429963906,-1.652120065,-3.5356118,-5.496442679,-1.574780921,-4.385326647,-6.684875384,-2.085777911
-8.6,-0.104075971,-0.864399166,0.656247224,-2.338524811,-3.49581982,-1.181229803,-3.763990928,-5.796505321,-1.731476535,-5.461128997,-8.002065953,-2.920192042
-8.65,0.606504953,-0.362081475,1.575091381,-3.849814311,-5.564098854,-2.135529767,-4.77183703,-7.009345469,-2.534328592,-4.317949063,-6.828950677,-1.80694745
-8.7,0.091382183,-0.693653374,0.87641774,-2.463749982,-3.795381959,-1.132118005,-3.145850134,-5.075874237,-1.215826031,-4.241502255,-6.682877998,-1.800126511
-8.75,0.983418778,0.025689615,1.941147941,-3.218861475,-4.668903996,-1.768818955,-3.480496842,-5.430375499,-1.530618185,-1.685319978,-3.653672372,0.283032415
-8.8,0.201732551,-0.497680729,0.90114583,-2.712195121,-3.999790111,-1.42460013,-4.128126393,-6.272849704,-1.983403081,-1.800005283,-4.070308203,0.470297638
-8.85,-0.064705835,-0.759146342,0.629734672,-2.071876725,-3.408225427,-0.735528022,-2.307509673,-4.270362766,-0.344656581,-2.364491377,-4.659943511,-0.069039242
-8.9,0.486515867,-0.199193886,1.17222562,-4.779047616,-6.128783664,-3.429311568,-4.136185007,-6.058588413,-2.213781602,-3.247547659,-5.559175885,-0.935919433
-8.95,0.214239205,-0.435585374,0.864063783,-3.179180798,-4.465702026,-1.892659571,-3.488440706,-5.431001951,-1.545879461,-2.443459122,-4.906924537,0.020006293
-9,1.003776451,0.047316581,1.960236322,-2.445278912,-3.858909515,-1.03164831,-2.828183518,-4.863626729,-0.792740308,-2.984288244,-5.458934582,-0.509641906
-9.05,0.28346876,-0.586643177,1.153580698,-3.280814904,-4.673328939,-1.888300868,-4.00999224,-6.068719487,-1.951264993,-3.057417105,-5.671761057,-0.443073152
-9.1,0.051434711,-0.739158971,0.842028394,-4.083085408,-5.734738194,-2.431432623,-4.237964734,-6.140697202,-2.335232266,-3.895749219,-6.236783516,-1.554714922
-9.15,0.648688246,-0.209433294,1.506809785,-4.097803118,-5.693919311,-2.501686925,-4.227770914,-6.171043912,-2.284497916,-2.348022504,-4.709038743,0.012993736
-9.2,0.68338499,-0.109955177,1.476725158,-3.38051674,-4.759545765,-2.001487715,-3.122849175,-5.235296091,-1.010402259,-2.796616286,-5.198575265,-0.394657307
-9.25,0.938058089,-0.012336172,1.888452351,-4.080126073,-5.756741514,-2.403510633,-6.104056517,-8.686362444,-3.521750589,-5.121450767,-7.84077475,-2.402126785
-9.3,0.517152357,-0.209789673,1.244094388,-4.502612955,-6.089601338,-2.915624572,-6.060677717,-8.434122294,-3.68723314,-5.437781116,-8.174472991,-2.70108924
-9.35,0.368247489,-0.451834807,1.188329786,-2.852865041,-4.236177243,-1.469552839,-4.741194243,-6.853631132,-2.628757355,-4.110400974,-6.692242867,-1.528559081
-9.4,1.094347068,0.356491563,1.832202574,-4.617312399,-6.096444614,-3.138180184,-4.012384805,-6.063885532,-1.960884078,-1.671693051,-4.105601499,0.762215397
-9.45,0.57356566,-0.119076253,1.266207573,-3.699337032,-5.066292698,-2.332381366,-3.329038166,-5.291525591,-1.36655074,-2.284552499,-4.654422268,0.08531727
-9.5,0.754171664,0.09243739,1.415905939,-2.049814824,-3.336644185,-0.762985463,-3.028809142,-4.850847982,-1.206770301,-4.700277518,-7.232342276,-2.16821276
-9.55,0.099599012,-0.606946163,0.806144187,-5.449010828,-7.105461327,-3.792560328,-6.177290216,-8.346175264,-4.008405169,-4.620549113,-7.186595472,-2.054502755
-9.6,0.378979027,-0.232413994,0.990372047,-2.923636337,-4.258247223,-1.58902545,-3.023116232,-4.897384001,-1.148848464,-1.917102027,-4.175883625,0.341679571
-9.65,-0.000800043,-0.584584463,0.582984376,-2.7853109,-4.019989239,-1.55063256,-3.088780716,-5.007234689,-1.170326744,-2.159077124,-4.636185813,0.318031566
-9.7,-0.330131623,-1.009265863,0.349002618,-4.539841243,-5.956518361,-3.123164124,-3.696530755,-5.828958937,-1.564102573,-3.634837318,-6.114412254,-1.155262382
-9.75,-0.306102158,-0.951988807,0.339784491,-3.956752554,-5.219816391,-2.693688716,-4.551493681,-6.182681913,-2.920305449,-4.05410489,-6.168268081,-1.9399417
-9.8,0.584017215,-0.094820714,1.262855144,-3.268188869,-4.538673884,-1.997703853,-4.231184498,-6.035879217,-2.426489778,-2.890436473,-5.218462608,-0.562410338
-9.85,0.536723606,-0.044452204,1.117899415,-3.733670693,-4.892743108,-2.574598277,-3.680593527,-5.587984323,-1.773202731,-3.419898558,-5.836222481,-1.003574635
-9.9,-0.002169267,-0.721986915,0.717648382,-6.159589016,-7.613054322,-4.706123711,-7.120518662,-9.261052683,-4.979984642,-9.067348214,-11.67255805,-6.462138378
-9.95,-0.821104949,-1.565609723,-0.076600174,-5.97038251,-7.320118737,-4.620646283,-8.289438195,-10.59996259,-5.978913797,-7.204543502,-9.730890044,-4.67819696
-10,-0.696763505,-1.363517699,-0.030009311,-6.003041596,-7.303653099,-4.702430094,-8.126863274,-10.20791988,-6.045806667,-7.510780953,-9.93026122,-5.091300685
-10.05,-0.258545798,-1.076762363,0.559670767,-5.821167384,-7.240082746,-4.402252023,-8.089167561,-10.21182023,-5.966514893,-6.168951862,-8.361550935,-3.976352788
-10.1,-0.255975604,-0.917308267,0.405357059,-4.084937065,-5.436935773,-2.732938358,-5.751187642,-7.759486538,-3.742888746,-6.359261777,-8.737259862,-3.981263692
-10.15,-0.564115669,-1.214707773,0.086476435,-4.341836138,-5.783340625,-2.900331651,-5.595003928,-7.592942748,-3.597065109,-5.035136575,-7.418836558,-2.651436593
-10.2,-0.86936303,-1.498195898,-0.240530162,-3.909311307,-5.188398602,-2.630224011,-5.66755267,-7.742665885,-3.592439455,-5.645431542,-8.212438466,-3.078424619
-10.25,-0.117276782,-0.749976906,0.515423342,-3.657963225,-4.889111339,-2.426815112,-5.051488483,-6.877653099,-3.225323867,-5.486468367,-7.915958384,-3.056978349
-10.3,-0.080227676,-0.720059942,0.559604591,-4.282970293,-5.704255901,-2.861684685,-5.117044563,-7.040671333,-3.193417793,-4.765311843,-7.138244446,-2.39237924
-10.35,-0.697888637,-1.368294238,-0.027483035,-4.137416339,-5.210021907,-3.064810772,-6.442320941,-8.331164664,-4.553477218,-5.773874247,-8.04908588,-3.498662614
-10.4,-1.093735394,-1.7217593,-0.465711488,-7.525780821,-8.988701721,-6.062859921,-9.159069148,-11.1896087,-7.128529594,-9.864473737,-12.56094271,-7.16800476
-10.45,-1.049302596,-1.689983303,-0.40862189,-6.125433309,-7.416919874,-4.833946744,-7.930238697,-10.04529681,-5.815180586,-7.660492796,-10.15513966,-5.165845931
-10.5,-1.018887896,-1.749657042,-0.288118749,-4.64756984,-5.824713041,-3.47042664,-7.096993668,-8.89469633,-5.299291006,-6.338034454,-8.725724549,-3.95034436
-10.55,-0.810736413,-1.482173697,-0.139299128,-4.708715472,-6.096773737,-3.320657208,-6.355843085,-8.305304054,-4.406382116,-5.530324727,-7.817033554,-3.2436159
-10.6,-0.798412598,-1.469269932,-0.127555264,-5.239449946,-6.466525721,-4.012374171,-6.990113055,-8.900688583,-5.079537528,-7.997605062,-10.47263721,-5.522572914
-10.65,-0.269440081,-1.031260288,0.492380126,-6.083839684,-7.578341632,-4.589337736,-8.059261547,-10.14727055,-5.971252549,-9.261536818,-11.85481942,-6.668254221
-10.7,-0.528456944,-1.256909563,0.199995674,-5.21473685,-6.382454824,-4.047018875,-7.136592636,-9.129406142,-5.143779131,-8.908885959,-11.49375268,-6.32401924
-10.75,-0.712886328,-1.299117985,-0.126654671,-3.945833312,-5.039255648,-2.852410976,-6.438317424,-8.256178759,-4.620456088,-7.686306423,-10.03150163,-5.34111122
-10.8,-0.952479459,-1.620849736,-0.284109182,-3.904957129,-5.310380182,-2.499534077,-6.406321316,-8.475072636,-4.337569996,-6.315965573,-8.891472083,-3.740459063
-10.85,-1.343635099,-2.014861323,-0.672408875,-4.913094243,-6.295920225,-3.53026826,-6.490985016,-8.461396783,-4.520573248,-6.897911409,-9.529997471,-4.265825346
-10.9,-1.549914372,-2.269574161,-0.830254583,-5.723274843,-7.262957755,-4.183591932,-9.051855242,-11.4075201,-6.696190381,-9.26057634,-12.16956375,-6.351588927
-10.95,-0.456748293,-1.091364395,0.177867809,-4.583826444,-5.93786831,-3.229784579,-9.192574891,-11.42509459,-6.960055196,-10.10018107,-12.79539417,-7.404967973
-11,-0.80243994,-1.70040229,0.095522409,-4.54644835,-5.80887281,-3.28402389,-6.450551819,-8.614708993,-4.286394645,-5.975698154,-8.747014923,-3.204381385
-11.05,-0.79082089,-1.558213798,-0.023427982,-6.517316001,-8.086344252,-4.948287749,-8.718697033,-10.99841016,-6.438983906,-8.778450451,-11.74129846,-5.815602445
-11.1,0.076980767,-0.589872567,0.7438341,-3.665944436,-4.943072774,-2.388816097,-5.643184519,-7.613945468,-3.672423569,-8.185820409,-10.99766192,-5.373978902
-11.15,-0.452989873,-1.244750822,0.338771077,-6.711219534,-8.38111659,-5.041322477,-8.349090634,-10.55721121,-6.140970061,-6.194039243,-8.655343643,-3.732734843
-11.2,-0.301987338,-1.122826565,0.518851889,-4.097776266,-5.393993762,-2.80155877,-5.149207471,-7.216185592,-3.08222935,-5.260964966,-7.694304526,-2.827625405
-11.25,-0.12970583,-0.796433674,0.537022014,-4.678988931,-5.874289079,-3.483688783,-5.440839168,-7.390814486,-3.490863849,-5.225733591,-7.579696392,-2.87177079
-11.3,-0.567865093,-1.204017656,0.068287469,-5.890342467,-7.166504551,-4.614180383,-6.15513478,-8.162399528,-4.147870032,-5.830583317,-8.303961323,-3.35720531
-11.35,-0.440002009,-1.096022811,0.216018792,-3.948500026,-5.158170021,-2.738830031,-5.855430115,-8.104737609,-3.60612262,-5.526759282,-8.333853968,-2.719664595
-11.4,-0.957715157,-1.761014748,-0.154415566,-5.128500006,-6.518442795,-3.738557217,-8.305490773,-10.46433545,-6.146646096,-9.960270191,-12.8056494,-7.114890987
-11.45,-0.246238939,-0.904026882,0.411549003,-4.09955344,-5.247265161,-2.951841719,-5.127701711,-7.015640099,-3.239763323,-6.423153085,-9.109212859,-3.73709331
-11.5,-0.498093956,-1.228658071,0.23247016,-4.883341996,-6.216280439,-3.550403553,-5.21240401,-7.18589513,-3.23891289,-6.841711288,-9.386648335,-4.29677424
-11.55,-0.692226097,-1.74844077,0.363988576,-6.133892624,-7.547371774,-4.720413474,-7.398700896,-9.330867354,-5.466534438,-8.109117984,-10.7653003,-5.452935668
-11.6,-0.617429958,-1.366006402,0.131146486,-3.810520697,-4.981439656,-2.639601737,-6.083065062,-8.245119702,-3.921010422,-6.89752841,-9.448735037,-4.346321784
-11.65,-0.685102421,-1.379905721,0.009700879,-7.414731924,-9.002317198,-5.827146651,-7.982114478,-10.17336363,-5.790865322,-9.053089879,-11.76389,-6.342289758
-11.7,-0.500769356,-1.221039458,0.219500746,-4.960644314,-6.234905407,-3.68638322,-7.028575367,-9.043800015,-5.013350719,-7.855037188,-10.39781577,-5.312258604
-11.75,-0.522557343,-1.245289659,0.200174973,-4.842911703,-6.18585072,-3.499972685,-5.657726485,-7.839368974,-3.476083996,-8.624780461,-11.42194424,-5.827616685
-11.8,-0.703517291,-1.437153031,0.03011845,-5.946201314,-7.453019247,-4.439383381,-5.867181071,-7.908135125,-3.826227018,-6.36212251,-9.032267391,-3.691977628
-11.85,-1.18803511,-1.94587505,-0.43019517,-4.155385638,-5.352992202,-2.957779074,-7.017599212,-9.299879576,-4.735318849,-4.834111878,-7.429052482,-2.239171274
