"Latitude","Mean","CI_lower","CI_upper"
23.05,0.342244828740756,0.327433520862435,0.357056136619076
23,0.333406457622469,0.317917977888128,0.348894937356809
22.95,0.350423183174537,0.33639676487547,0.364449601473603
22.9,0.331889741680049,0.316126746573956,0.347652736786143
22.85,0.340875667765139,0.327098145214546,0.354653190315733
22.8,0.342144694816359,0.328035631103114,0.356253758529603
22.75,0.349151568224456,0.335773589926137,0.362529546522775
22.7,0.335430388597752,0.319624290017884,0.351236487177619
22.65,0.344050289697147,0.329647584340009,0.358452995054285
22.6,0.337580533190866,0.322428183892182,0.35273288248955
22.55,0.335833028443461,0.321342230556837,0.350323826330085
22.5,0.32666990798316,0.31173415624584,0.341605659720479
22.45,0.333809793479343,0.320444230239023,0.347175356719663
22.4,0.316504359679021,0.301153603421198,0.331855115936843
22.35,0.315996272214855,0.300636551400177,0.331355993029534
22.3,0.348693453718949,0.331703815324562,0.365683092113335
22.25,0.319111238279398,0.299405930779062,0.338816545779734
22.2,0.330785572613102,0.313334539397914,0.34823660582829
22.15,0.342867612036461,0.326109362791474,0.359625861281448
22.1,0.349254498353191,0.332945563030959,0.365563433675424
22.05,0.348217306577808,0.330783607993913,0.365651005161703
22,0.35986646467812,0.342357263806259,0.377375665549981
21.95,0.347496462690576,0.329509863440106,0.365483061941045
21.9,0.35663340428502,0.338880815863385,0.374385992706654
21.85,0.358750690463862,0.341438105342318,0.376063275585406
21.8,0.364090185787286,0.347703758201064,0.380476613373509
21.75,0.36013695546711,0.344800630633369,0.375473280300851
21.7,0.371890026379487,0.35532310688423,0.388456945874744
21.65,0.357617728264692,0.339702579127823,0.375532877401561
21.6,0.3565602046748,0.339115469460495,0.374004939889105
21.55,0.349681628929797,0.331021024156627,0.368342233702967
21.5,0.350703933181525,0.33249655437159,0.368911311991461
21.45,0.351710901733757,0.335595957447153,0.367825846020362
21.4,0.320578616456173,0.303640619874567,0.337516613037779
21.35,0.335846468211732,0.321135990369229,0.350556946054236
21.3,0.348879074754852,0.33306139198461,0.364696757525093
21.25,0.347701341263439,0.330193258631614,0.365209423895264
21.2,0.355981453292256,0.341016789333251,0.370946117251262
21.15,0.355491164099425,0.340187942399157,0.370794385799693
21.1,0.349578416306782,0.334192699174593,0.36496413343897
21.05,0.35764697412225,0.341778439517492,0.373515508727008
21,0.344576620964469,0.32884264709063,0.360310594838309
20.95,0.356282259818788,0.340311496915915,0.37225302272166
20.9,0.362755890413798,0.347515637038927,0.377996143788668
20.85,0.359052316224792,0.34284497556182,0.375259656887764
20.8,0.3640016995329,0.349950651658217,0.378052747407582
20.75,0.376259778027839,0.362632415873257,0.389887140182421
20.7,0.370589816064205,0.354151156535275,0.387028475593135
20.65,0.365795542992249,0.351192405015487,0.380398680969012
20.6,0.376381395052054,0.36136567123025,0.391397118873858
20.55,0.353118123927353,0.336525727081341,0.369710520773365
20.5,0.357912250560632,0.342023384361478,0.373801116759785
20.45,0.355500110064694,0.338307504857301,0.372692715272087
20.4,0.348958314104185,0.333847244573229,0.364069383635141
20.35,0.366563163292967,0.350941323933174,0.382185002652761
20.3,0.367548073994923,0.351920247143325,0.38317590084652
20.25,0.378062417404935,0.362104244449369,0.394020590360501
20.2,0.377864447775586,0.362005190964389,0.393723704586783
20.15,0.369536319238054,0.353682927684143,0.385389710791965
20.1,0.371526092222138,0.354986917102409,0.388065267341867
20.05,0.371621115221102,0.356522765766353,0.386719464675852
20,0.368039711895916,0.353806097814419,0.382273325977414
19.95,0.35566330850231,0.341390006536169,0.369936610468451
19.9,0.367527725000819,0.35437448034382,0.380680969657817
19.85,0.365532586974105,0.35190009209906,0.37916508184915
19.8,0.362079801909979,0.347978379997005,0.376181223822954
19.75,0.355952915240978,0.34214402461357,0.369761805868387
19.7,0.367224315100249,0.353392306107153,0.381056324093344
19.65,0.372196385441543,0.357613301921595,0.386779468961492
19.6,0.36984124514976,0.354548455995875,0.385134034303645
19.55,0.3590836039071,0.34527790077676,0.37288930703744
19.5,0.351008054422081,0.33693371448435,0.365082394359811
19.45,0.359484695460672,0.345954439731438,0.373014951189906
19.4,0.36513315861357,0.350994405997504,0.379271911229636
19.35,0.355954299582791,0.342681142043129,0.369227457122452
19.3,0.358161083645762,0.345607726195936,0.370714441095587
19.25,0.337472437465694,0.323300859923115,0.351644015008273
19.2,0.338373853798107,0.323572264880625,0.353175442715588
19.15,0.339533275771772,0.325591410243516,0.353475141300028
19.1,0.333711219254803,0.318377599179718,0.349044839329887
19.05,0.340117801870986,0.323252494290403,0.356983109451569
19,0.350817537732249,0.334769675403697,0.366865400060801
18.95,0.355430184946732,0.340493049159018,0.370367320734447
18.9,0.358192693126658,0.343724204151729,0.372661182101587
18.85,0.345797167345882,0.330713460449313,0.36088087424245
18.8,0.345323910811555,0.330928279391122,0.359719542231989
18.75,0.347826383675563,0.333103864751086,0.362548902600039
18.7,0.356123512345072,0.342455932164044,0.3697910925261
18.65,0.364344759991106,0.350884871937851,0.377804648044361
18.6,0.378176502466175,0.363953153505321,0.392399851427029
18.55,0.382585214307909,0.367894819058653,0.397275609557165
18.5,0.382821507620682,0.368770460551468,0.396872554689895
18.45,0.383975843241373,0.370658472499617,0.397293213983129
18.4,0.373064127951106,0.359450776560215,0.386677479341997
18.35,0.393900560173191,0.380708964241091,0.407092156105292
18.3,0.394368788690278,0.381756486178839,0.406981091201718
18.25,0.378273899413486,0.366445251727785,0.390102547099187
18.2,0.382105124385004,0.369488622706011,0.394721626063998
18.15,0.382477026629918,0.370019222162863,0.394934831096974
18.1,0.384310712820274,0.372923604320142,0.395697821320407
18.05,0.368147693562966,0.354567399439964,0.381727987685968
18,0.380808346434718,0.368170614128585,0.393446078740851
17.95,0.380119220350629,0.36615823581798,0.394080204883279
17.9,0.391912754841389,0.37901649511488,0.404809014567898
17.85,0.380734178048747,0.368267915258308,0.393200440839187
17.8,0.37709174984759,0.364049011124462,0.390134488570718
17.75,0.376279364283563,0.361829538094225,0.390729190472902
17.7,0.372306939492363,0.35744255603821,0.387171322946515
17.65,0.367366608171189,0.352046048244274,0.382687168098105
17.6,0.361329228845251,0.345796357183179,0.376862100507323
17.55,0.379516483553493,0.364820633565349,0.394212333541636
17.5,0.373723752508859,0.359228257937571,0.388219247080148
17.45,0.366267120844479,0.352228714989732,0.380305526699227
17.4,0.363378402376999,0.348064199723097,0.3786926050309
17.35,0.364490063048078,0.349431549910853,0.379548576185304
17.3,0.365821615579001,0.351283411289866,0.380359819868136
17.25,0.378531904478017,0.365470466400074,0.391593342555961
17.2,0.381115259452798,0.367850643284817,0.394379875620779
17.15,0.386197610172413,0.372317187072054,0.400078033272772
17.1,0.381777960250432,0.369068682711584,0.39448723778928
17.05,0.371221432042189,0.357254986206217,0.385187877878162
17,0.362355717931126,0.348868061769535,0.375843374092717
16.95,0.36969404901777,0.356335258226586,0.383052839808954
16.9,0.380163253697216,0.367446100141272,0.392880407253159
16.85,0.375949963008255,0.361003320072765,0.390896605943744
16.8,0.362969853215876,0.347862194536315,0.378077511895437
16.75,0.372639926230477,0.358586940221965,0.386692912238988
16.7,0.368005596883908,0.353640524558406,0.38237066920941
16.65,0.370905808380936,0.357244630337173,0.384566986424698
16.6,0.36974739666628,0.356207692580193,0.383287100752366
16.55,0.369393621792708,0.354147273356903,0.384639970228512
16.5,0.347921258196495,0.331320743436296,0.364521772956694
16.45,0.36832690614793,0.353858139191026,0.382795673104835
16.4,0.360113397544056,0.344591376949472,0.37563541813864
16.35,0.364730201609606,0.350079402470859,0.379381000748353
16.3,0.38262535063592,0.368208212253751,0.397042489018089
16.25,0.377564129486148,0.362808438332106,0.39231982064019
16.2,0.37917900035901,0.362564809644721,0.3957931910733
16.15,0.373188542672128,0.358990235530462,0.387386849813794
16.1,0.36671931929671,0.351650595537769,0.381788043055651
16.05,0.36263226228237,0.344741330092349,0.380523194472391
16,0.372221206431974,0.355672697648367,0.388769715215582
15.95,0.370901297540373,0.349141094577009,0.392661500503737
15.9,0.376399466113764,0.358610138606439,0.394188793621089
15.85,0.376710133924166,0.359256665839911,0.394163602008421
15.8,0.379967780541298,0.361524597890868,0.398410963191728
15.75,0.366449215873178,0.34643980101435,0.386458630732006
15.7,0.381045817609491,0.362070090386384,0.400021544832598
15.65,0.361160923712956,0.339585079568115,0.382736767857798
15.6,0.376324365765556,0.357156247630087,0.395492483901025
15.55,0.382607667349607,0.362196109439831,0.403019225259383
15.5,0.39703115083838,0.377215453258611,0.41684684841815
15.45,0.366577057442508,0.348621271435554,0.384532843449463
15.4,0.375915541714731,0.359495875079793,0.392335208349668
15.35,0.384338203234641,0.369683724379338,0.398992682089943
15.3,0.376235525233342,0.361323019964227,0.391148030502457
15.25,0.373919149622321,0.358607313134323,0.38923098611032
15.2,0.37887687936813,0.365614781305997,0.392138977430263
15.15,0.377152648865621,0.362233815468078,0.392071482263163
15.1,0.387286340721938,0.373135920266465,0.40143676117741
15.05,0.384139693531163,0.369640027222883,0.398639359839443
15,0.386459342571752,0.371607697615569,0.401310987527936
14.95,0.386509582684622,0.373868587960725,0.39915057740852
14.9,0.384408457058724,0.371503994048292,0.397312920069156
14.85,0.367000731368278,0.353469993231645,0.38053146950491
14.8,0.362855257486042,0.351972300970503,0.373738214001581
14.75,0.362885078021064,0.352112708487352,0.373657447554776
14.7,0.366873614756124,0.355450030566477,0.378297198945772
14.65,0.371407166818639,0.360939456565619,0.38187487707166
14.6,0.373748032893868,0.362760334955227,0.384735730832509
14.55,0.36369038406569,0.352943142991234,0.374437625140146
14.5,0.369531952253949,0.358747194252191,0.380316710255708
14.45,0.363510628995459,0.353398423917432,0.373622834073487
14.4,0.378556581019465,0.369075975108792,0.388037186930139
14.35,0.379354067409933,0.370072126655627,0.388636008164239
14.3,0.379499820177947,0.371147382854477,0.387852257501418
14.25,0.376274444934916,0.36675825850264,0.385790631367192
14.2,0.383439400309734,0.374443828408566,0.392434972210902
14.15,0.385641818937936,0.376498405970957,0.394785231904916
14.1,0.388613206683658,0.379207009044877,0.398019404322439
14.05,0.396247718805439,0.387453606588926,0.405041831021952
14,0.398579646671812,0.389752690746417,0.407406602597206
13.95,0.402552321217619,0.39415494792303,0.410949694512207
13.9,0.394551650225391,0.385416999593427,0.403686300857355
13.85,0.405530878901482,0.396959568182877,0.414102189620086
13.8,0.408678491387451,0.400193371678032,0.41716361109687
13.75,0.412344177501327,0.403845489708904,0.420842865293751
13.7,0.417617921070056,0.409457120494391,0.425778721645721
13.65,0.418115248154666,0.410222994506104,0.426007501803229
13.6,0.413877917271034,0.405280857153543,0.422474977388526
13.55,0.416630457047113,0.408769832283667,0.42449108181056
13.5,0.417882317957361,0.409478456487214,0.426286179427508
13.45,0.414741996817008,0.407181399583133,0.422302594050884
13.4,0.407819539571092,0.399182475176897,0.416456603965288
13.35,0.408582257045165,0.400425207225136,0.416739306865194
13.3,0.404476616573784,0.396774088379746,0.412179144767821
13.25,0.398517211019778,0.39003961355,0.406994808489555
13.2,0.401177533596814,0.392621643876797,0.409733423316832
13.15,0.411509609530609,0.403115268216687,0.41990395084453
13.1,0.415387121968001,0.407814849619191,0.422959394316812
13.05,0.400610542877816,0.392384960700591,0.40883612505504
13,0.411715705756442,0.403440967348585,0.419990444164299
12.95,0.404314568407996,0.395411682497083,0.413217454318908
12.9,0.399722511126973,0.39084520681094,0.408599815443005
12.85,0.398906092529902,0.390185490008543,0.407626695051261
12.8,0.404887104630734,0.39613533831881,0.413638870942657
12.75,0.409028343251491,0.400628469748446,0.417428216754535
12.7,0.409482106618751,0.401191459529967,0.417772753707534
12.65,0.409263966863479,0.40077030757279,0.417757626154168
12.6,0.414734652009047,0.406409910563774,0.423059393454319
12.55,0.412284778967371,0.404582269782023,0.419987288152719
12.5,0.406749103617689,0.398867235408669,0.414630971826709
12.45,0.405593242742343,0.397580544833895,0.413605940650791
12.4,0.405068163950009,0.396936015281201,0.413200312618816
12.35,0.404889421225592,0.396952761800672,0.412826080650513
12.3,0.411153414134992,0.403127371075346,0.419179457194638
12.25,0.413256027995606,0.405112565299533,0.421399490691679
12.2,0.407609361708164,0.399968608106003,0.415250115310325
12.15,0.397355825080757,0.389015368295229,0.405696281866285
12.1,0.401540393009782,0.392921986208329,0.410158799811234
12.05,0.403200245537146,0.394680673939448,0.411719817134844
12,0.398809811999952,0.390754960838879,0.406864663161026
11.95,0.402651825205344,0.395302979498309,0.410000670912379
11.9,0.407308059632986,0.400184707814742,0.414431411451229
11.85,0.404599017913447,0.397021059020064,0.41217697680683
11.8,0.404998659849801,0.397660291562802,0.412337028136801
11.75,0.412859998318828,0.405595479134596,0.420124517503061
11.7,0.413357096258551,0.406106320649329,0.420607871867772
11.65,0.413171566768255,0.405954553253438,0.420388580283071
11.6,0.405749918006798,0.39850973289603,0.412990103117565
11.55,0.408654552826192,0.401999800154874,0.41530930549751
11.5,0.407380051119828,0.400859315393204,0.413900786846452
11.45,0.403933754220296,0.396863689554729,0.411003818885863
11.4,0.403486145406596,0.396301269454332,0.410671021358859
11.35,0.408599101698183,0.401747901671516,0.415450301724851
11.3,0.405849972985536,0.399130075053514,0.412569870917558
11.25,0.400756507734917,0.393687576270439,0.407825439199394
11.2,0.407882518306708,0.400837179836665,0.414927856776751
11.15,0.408041528369956,0.40136798857946,0.414715068160451
11.1,0.404833064694279,0.398049380674176,0.411616748714383
11.05,0.405051755295415,0.398875581971592,0.411227928619238
11,0.414991266682728,0.408542212766008,0.421440320599447
10.95,0.41181606612594,0.405357617503573,0.418274514748306
10.9,0.413616474107976,0.407042465836607,0.420190482379345
10.85,0.414060109731856,0.407689219423939,0.420431000039772
10.8,0.420652429360449,0.414941123789399,0.4263637349315
10.75,0.417136773837255,0.411195245358866,0.423078302315643
10.7,0.415867006202641,0.410089510230958,0.421644502174325
10.65,0.416540278534916,0.410515088692656,0.422565468377175
10.6,0.41493043645593,0.408757666999608,0.421103205912253
10.55,0.408071583507256,0.401808755925134,0.414334411089377
10.5,0.415577229356063,0.409334340586083,0.421820118126042
10.45,0.416415242196142,0.410231702475148,0.422598781917137
10.4,0.415320060854926,0.409388537453458,0.421251584256395
10.35,0.410983836391636,0.40534256317573,0.416625109607543
10.3,0.414304591079808,0.408766813115406,0.41984236904421
10.25,0.41229723955218,0.406386419849224,0.418208059255137
10.2,0.409959926042491,0.403860995504218,0.416058856580763
10.15,0.414967268105953,0.409197585065859,0.420736951146047
10.1,0.416469681514654,0.410383055550797,0.422556307478512
10.05,0.414900368585716,0.408884712973797,0.420916024197635
10,0.419045207722512,0.413245327735834,0.424845087709191
9.95,0.420847937507864,0.41521471053639,0.426481164479339
9.9,0.419118035936173,0.41337209396334,0.424863977909006
9.85,0.417962502747835,0.412249601031073,0.423675404464597
9.8,0.424681393700402,0.419307831918518,0.430054955482287
9.75,0.422148367913736,0.416461040911121,0.427835694916352
9.7,0.421152001554237,0.415287035651117,0.427016967457357
9.65,0.425460177814452,0.419706047449672,0.431214308179232
9.6,0.428858936622797,0.423023739099003,0.434694134146592
9.55,0.434465614806405,0.428652945056111,0.440278284556699
9.5,0.433323097023626,0.427191227058005,0.439454966989247
9.45,0.430167822716691,0.423591848992865,0.436743796440517
9.4,0.433900077148323,0.427357646837342,0.440442507459303
9.35,0.429950519565001,0.423699856942566,0.436201182187436
9.3,0.433230659060265,0.426425658962631,0.440035659157899
9.25,0.430088540512428,0.423360327733122,0.436816753291734
9.2,0.431592503893069,0.424749889543838,0.438435118242299
9.15,0.431879753373641,0.425243311235975,0.438516195511306
9.1,0.427848299847059,0.421059370744302,0.434637228949817
9.05,0.435976818898341,0.429214645539468,0.442738992257214
9,0.436988006176597,0.430069296427851,0.443906715925343
8.95,0.433623103818668,0.426426535287465,0.440819672349871
8.9,0.437194876629928,0.430247175024661,0.444142578235195
8.85,0.432896924301078,0.425797228407417,0.43999662019474
8.8,0.440889851149658,0.433977352767104,0.447802349532212
8.75,0.435259356120803,0.428017317358691,0.442501394882915
8.7,0.436766932266367,0.429658397487799,0.443875467044935
8.65,0.43279497355997,0.425664258926247,0.439925688193692
8.6,0.437657486073239,0.430708371193769,0.444606600952709
8.55,0.440191837629053,0.433398510951642,0.446985164306463
8.5,0.443631230143533,0.436543728312189,0.450718731974877
8.45,0.439392873310526,0.432105693419204,0.446680053201848
8.4,0.439176253266669,0.432012092680801,0.446340413852536
8.35,0.439153382384298,0.432055098577614,0.446251666190982
8.3,0.439279857717937,0.432101591162318,0.446458124273557
8.25,0.437616208508551,0.430025239994105,0.445207177022997
8.2,0.436888372037289,0.429417853849803,0.444358890224774
8.15,0.430304913291239,0.422621473730631,0.437988352851848
8.1,0.43147515814714,0.423972820826686,0.438977495467594
8.05,0.430891025691264,0.423425591680828,0.4383564597017
8,0.438713384110567,0.431150730086676,0.446276038134459
7.95,0.435922126016263,0.428435684637071,0.443408567395454
7.9,0.441831756981067,0.434214565151989,0.449448948810145
7.85,0.430982832400584,0.423073122983417,0.438892541817751
7.8,0.428294214343392,0.420138808824091,0.436449619862694
7.75,0.424434709723362,0.416086223199376,0.432783196247348
7.7,0.425060127591675,0.416406506946473,0.433713748236876
7.65,0.423396618880558,0.414716189957674,0.432077047803442
7.6,0.41981213253718,0.410992131797433,0.428632133276926
7.55,0.421416563158636,0.412840877538056,0.429992248779216
7.5,0.420822907639376,0.41183329353312,0.429812521745632
7.45,0.424520541139774,0.415655848770079,0.433385233509469
7.4,0.423119817538004,0.413894874532652,0.432344760543355
7.35,0.425852637813983,0.416494286532095,0.435210989095871
7.3,0.429442985936876,0.420111517176592,0.438774454697159
7.25,0.432414983577504,0.423244694949653,0.441585272205355
7.2,0.434538659294804,0.425574923202907,0.4435023953867
7.15,0.439042450837056,0.430027559597385,0.448057342076728
7.1,0.437649752106518,0.429103462200178,0.446196042012859
7.05,0.434362871493641,0.425302639272126,0.443423103715155
7,0.436881125063497,0.42782976318264,0.445932486944355
6.95,0.440767737442672,0.432023562489903,0.449511912395441
6.9,0.440467283426658,0.431711273217648,0.449223293635669
6.85,0.438827293898921,0.429831870298792,0.447822717499051
6.8,0.440919668249552,0.432015512830084,0.449823823669021
6.75,0.443934435364006,0.435146620279219,0.452722250448793
6.7,0.440209337832595,0.431228635806391,0.449190039858798
6.65,0.438865996480947,0.430269540961316,0.447462452000578
6.6,0.430648448978938,0.42176619357576,0.439530704382116
6.55,0.433528937574752,0.424544939808839,0.442512935340664
6.5,0.436723087447428,0.427290309136648,0.446155865758209
6.45,0.438424569854707,0.429203111800903,0.447646027908511
6.4,0.437720174696092,0.427889220888925,0.447551128503259
6.35,0.435491150791186,0.425870143440609,0.445112158141764
6.3,0.446088596822955,0.437007691497184,0.455169502148725
6.25,0.437068387982436,0.426897986135631,0.447238789829241
6.2,0.443120175170646,0.433656697174104,0.452583653167187
6.15,0.448162837973383,0.438436926451596,0.45788874949517
6.1,0.447506228250922,0.437758760872378,0.457253695629466
6.05,0.445760325547577,0.436191214032342,0.455329437062813
6,0.444874642423613,0.435424519534004,0.454324765313221
5.95,0.448711716275344,0.439572186393913,0.457851246156774
5.9,0.450987148424971,0.441796889081188,0.460177407768755
5.85,0.450166272028223,0.440308125469822,0.460024418586623
5.8,0.455794012902114,0.446189024584624,0.465399001219605
5.75,0.44876456246284,0.439082468937297,0.458446655988382
5.7,0.443125025382689,0.433594023820285,0.452656026945093
5.65,0.435929160296735,0.425494982585425,0.446363338008045
5.6,0.424979610159538,0.414612257473609,0.435346962845466
5.55,0.426476394515229,0.41634533905393,0.436607449976528
5.5,0.418086131122247,0.40780318934893,0.428369072895564
5.45,0.420295277312848,0.409431165174895,0.431159389450801
5.4,0.426103168116612,0.415993087974808,0.436213248258416
5.35,0.428364016989831,0.418558759304591,0.438169274675072
5.3,0.432345936573404,0.422345589146627,0.442346284000182
5.25,0.433957453261423,0.424283821947202,0.443631084575643
5.2,0.438951731499964,0.429117558017265,0.448785904982663
5.15,0.435562678226549,0.425074388649027,0.44605096780407
5.1,0.435573698856923,0.425338385204216,0.445809012509629
5.05,0.432138748124571,0.422170367650371,0.44210712859877
5,0.426857834745744,0.416770369720186,0.436945299771303
4.95,0.427322541804363,0.417303269277936,0.437341814330791
4.9,0.42799003686135,0.417478995859652,0.438501077863048
4.85,0.432080748786558,0.422296648959433,0.441864848613684
4.8,0.432311136988258,0.422846574526683,0.441775699449833
4.75,0.426717501032848,0.416101213193492,0.437333788872203
