,-1 year,,,+1 year,,,+3 years,,,+5 years,,
Latitude,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper
-7.15,1.406730314,0.260525052,2.552935575,1.105215415,-1.008418992,3.218849822,3.394030065,0.436226293,6.351833837,3.91753346,0.37362805,7.46143887
-7.2,1.861868827,0.619460608,3.104277046,2.235696384,0.37302195,4.098370819,2.669930114,-0.239906283,5.579766511,1.562441272,-2.125514601,5.250397145
-7.25,2.245972082,1.176196455,3.315747708,2.192499384,0.209281436,4.175717332,4.028927984,1.279100244,6.778755724,7.366192382,4.018024982,10.71435978
-7.3,1.705717024,0.607575258,2.803858791,2.15578188,0.057825343,4.253738418,5.452100331,2.838882509,8.065318152,8.523833725,5.173414685,11.87425276
-7.35,2.300347059,0.898557156,3.702136961,1.831381222,-0.200051946,3.862814391,6.550366634,3.798701983,9.302031285,8.772315254,5.569003547,11.97562696
-7.4,1.995807892,0.97704753,3.014568253,1.579125979,-0.139999227,3.298251185,5.410172012,2.833488092,7.986855932,8.331488967,5.040457489,11.62252045
-7.45,1.453538897,0.223415201,2.683662594,0.077780375,-1.989914817,2.145475567,5.345770461,2.648761612,8.04277931,7.895416682,4.625993249,11.16484012
-7.5,2.494167169,1.220561621,3.767772716,2.176615749,0.189212333,4.164019164,4.521725915,1.626049756,7.417402073,9.19094232,5.784595512,12.59728913
-7.55,1.498218119,-0.057500192,3.053936431,0.745497198,-1.132024073,2.623018468,2.479592186,-0.344038087,5.30322246,8.861343265,5.598220797,12.12446573
-7.6,1.527728968,0.315521556,2.739936381,1.88569199,0.035988169,3.73539581,5.718586246,3.128637368,8.308535125,9.597457379,6.423106851,12.77180791
-7.65,1.437059355,0.115155771,2.758962939,0.053943694,-1.937923638,2.045811025,3.413052572,0.744147586,6.081957557,7.290688277,4.029038785,10.55233777
-7.7,1.721557201,0.483660052,2.959454351,0.585790369,-1.464090932,2.63567167,3.407257507,0.447873632,6.366641383,8.574390515,5.060210717,12.08857031
-7.75,1.607722013,0.358246232,2.857197794,-0.118058784,-2.044202196,1.808084628,3.723749443,0.845460928,6.602037958,10.28961083,6.901027813,13.67819385
-7.8,0.733540925,-0.43737036,1.90445221,0.092803531,-2.030757066,2.216364128,4.320603015,1.460807847,7.180398182,8.000257587,4.399967955,11.60054722
-7.85,1.530119834,0.315933055,2.744306613,0.472555667,-1.479127689,2.424239023,2.464533711,-0.269330427,5.198397849,2.928058906,-0.754296322,6.610414135
-7.9,1.638814148,0.492352629,2.785275668,0.443907179,-1.578640095,2.466454454,2.107457524,-0.835177594,5.050092643,3.330860641,-0.205384325,6.867105608
-7.95,0.417418451,-0.820537993,1.655374895,-0.882724523,-2.851889963,1.086440918,2.212421225,-0.857008235,5.281850685,5.154563057,1.6932711,8.615855014
-8,1.079936853,-0.115088129,2.274961836,-0.510872398,-2.569132608,1.547387812,4.102120367,1.404615218,6.799625516,7.210814142,3.742410208,10.67921808
-8.05,1.082368031,-0.090913976,2.255650038,-0.880089123,-3.108834214,1.348655967,5.029222105,2.209232251,7.849211959,9.428627188,6.062569282,12.79468509
-8.1,1.655061225,0.166969063,3.143153388,-0.433707648,-2.610384691,1.742969395,2.290234219,-0.619240145,5.199708583,7.118279946,3.61298011,10.62357978
-8.15,-0.431689816,-1.845570928,0.982191296,-1.646235021,-3.968893448,0.676423407,1.489399094,-1.459716534,4.438514723,5.883977243,2.417340197,9.350614289
-8.2,0.160545682,-1.111674112,1.432765477,-1.521984429,-3.671119222,0.627150364,3.990687248,0.976913602,7.004460894,7.993923491,4.385025576,11.60282141
-8.25,0.485608532,-0.858153156,1.829370221,-0.216961367,-2.103707567,1.669784832,3.11022282,0.187066213,6.033379428,6.788531515,3.322877592,10.25418544
-8.3,0.207786636,-1.024475543,1.440048816,-0.692949971,-2.685076658,1.299176716,2.581638386,-0.220650743,5.383927515,6.876128787,3.428696526,10.32356105
-8.35,0.97786171,-0.272761421,2.22848484,0.981592994,-0.943176448,2.906362435,5.551865276,2.505429696,8.598300856,8.055096181,4.648749672,11.46144269
-8.4,0.932882154,-0.437670232,2.303434539,0.582281487,-1.497021546,2.66158452,2.601195569,-0.644711964,5.847103102,6.235191585,2.686038243,9.784344926
-8.45,0.694304714,-0.514224755,1.902834183,-1.522514917,-3.377947462,0.332917627,1.936336614,-0.900335199,4.773008426,3.899169171,0.514979216,7.283359126
-8.5,1.288423361,0.184838881,2.392007841,-0.191074138,-1.973012418,1.590864142,3.335836212,0.829133985,5.84253844,5.029908415,1.981882114,8.077934717
-8.55,0.768717389,-0.197986535,1.735421313,0.005684389,-1.881306985,1.892675762,2.67275609,0.087154486,5.258357694,5.088754081,1.616323186,8.561184977
-8.6,0.993098728,-0.255241873,2.241439328,-0.913556055,-2.747612194,0.920500083,2.020290408,-0.754749816,4.795330633,3.67264872,0.364902216,6.980395225
-8.65,0.873098804,-0.44579633,2.191993938,1.094771122,-0.843293626,3.032835871,3.037542947,0.329951732,5.745134162,4.263239319,0.713148548,7.81333009
-8.7,0.119976688,-1.208782813,1.448736189,0.821248154,-1.207909641,2.85040595,2.379994879,-0.418161096,5.178150853,4.170217798,0.78776168,7.552673917
-8.75,0.908116336,-0.258367475,2.074600148,-0.125683674,-1.973784271,1.722416923,0.984389069,-1.749307887,3.718086025,4.052289912,0.878237541,7.226342283
-8.8,0.733162093,-0.728446169,2.194770355,-1.128494669,-2.949296246,0.692306908,-1.120082645,-3.951648191,1.711482901,3.170152803,-0.273514653,6.613820259
-8.85,0.527570463,-0.820859687,1.876000613,0.774522604,-0.971302728,2.520347935,3.574771242,0.974436482,6.175106001,4.370484759,0.861047076,7.879922442
-8.9,0.474973991,-0.83910714,1.789055123,-1.287457073,-3.107054682,0.532140537,1.510041415,-1.201925321,4.222008151,4.714058825,1.464934465,7.963183186
-8.95,0.18784915,-0.918665611,1.29436391,-0.647769215,-2.780298,1.484759569,1.629825954,-1.079827095,4.339479003,6.634108841,3.339707803,9.928509878
-9,0.558724313,-0.597438423,1.714887048,-0.495618463,-2.565082443,1.573845516,2.69659215,-0.267685995,5.660870295,4.42275018,0.786369272,8.059131089
-9.05,0.327102018,-0.966619913,1.620823948,-0.338647995,-2.271407119,1.594111129,2.141701521,-0.801687386,5.085090427,4.103752389,0.512363989,7.695140789
-9.1,1.026779022,-0.28193348,2.335491523,-0.175579318,-2.166820863,1.815662226,2.550856986,-0.37304455,5.474758522,4.071504989,0.499694152,7.643315826
-9.15,0.809551051,-0.430841717,2.049943819,-1.241138514,-3.222781052,0.740504025,0.362644453,-2.455451628,3.180740534,2.326717456,-1.045572415,5.699007327
-9.2,1.640050669,0.346568318,2.933533019,0.893167965,-0.947064779,2.73340071,0.604732511,-1.94653683,3.156001852,0.700262683,-2.693855709,4.094381075
-9.25,1.812486166,0.463169404,3.161802929,3.090542127,0.869667623,5.311416632,4.064684004,1.251974946,6.877393062,2.60938161,-1.180906465,6.399669686
-9.3,0.48918065,-0.777977799,1.756339098,-2.266939638,-4.315152461,-0.218726814,-0.876584193,-3.720258703,1.967090317,-0.660800201,-4.286920777,2.965320375
-9.35,0.528825153,-0.431546211,1.489196517,-1.263913373,-2.938187225,0.410360478,-0.364444293,-3.093881853,2.364993268,0.607374753,-2.764239301,3.978988808
-9.4,0.066791733,-1.366309933,1.499893398,-0.094189659,-1.851959267,1.663579949,1.107656028,-1.653908955,3.869221011,0.151824475,-3.259158297,3.562807248
-9.45,0.402099001,-0.826008962,1.630206963,0.583651307,-1.479119144,2.646421758,0.825024755,-2.023309309,3.673358819,3.025825678,-0.344804789,6.396456145
-9.5,0.753622627,-0.339295636,1.846540891,0.205527901,-1.51176177,1.922817573,0.798768095,-1.91180384,3.509340031,1.96071364,-1.392617997,5.314045276
-9.55,0.048397002,-0.958843546,1.05563755,-1.403415201,-3.259452603,0.452622201,0.556216741,-2.088430087,3.20086357,2.395725302,-0.931809069,5.723259673
-9.6,0.597424776,-0.466470732,1.661320283,-0.970097883,-2.897646314,0.957450548,0.042427496,-2.603777018,2.68863201,1.623705366,-1.560515164,4.807925897
-9.65,0.54620067,-0.453231099,1.545632439,-0.870769079,-2.444752497,0.703214338,1.559201234,-0.997728836,4.116131304,0.996638081,-2.208042168,4.20131833
-9.7,0.878434435,-0.368918183,2.125787052,-0.054677332,-1.791958311,1.682603646,0.278634742,-2.306713281,2.863982765,2.527876113,-0.609140909,5.664893136
-9.75,1.626416095,0.604666939,2.648165252,1.563481894,-0.190979921,3.317943709,3.391126224,0.921050904,5.861201544,4.7247858,1.543119526,7.906452073
-9.8,2.185182383,1.125374923,3.244989843,1.380496683,-0.288926215,3.049919581,3.692617705,1.109479144,6.275756265,6.238456519,3.08078142,9.396131617
-9.85,0.799446603,-0.176533509,1.775426715,1.845646631,0.403862597,3.287430666,1.790249083,-0.495614352,4.076112518,3.789934903,0.735800181,6.844069625
-9.9,1.166807441,0.034630629,2.298984254,0.849489543,-0.714700179,2.413679265,2.696657545,0.35870503,5.03461006,3.551600072,0.490168229,6.613031915
-9.95,0.253656059,-0.748179026,1.255491143,0.046098134,-1.781440613,1.873636882,2.333465669,-0.365888455,5.032819793,2.414352096,-1.155072418,5.98377661
-10,1.031378999,0.024588744,2.038169255,0.661618576,-1.141750227,2.464987379,3.107358058,0.408441163,5.806274954,5.584384613,2.388909665,8.77985956
-10.05,0.734356598,-0.169276991,1.637990186,0.392476977,-1.242491314,2.027445267,0.62161637,-1.800683703,3.043916443,1.866039512,-1.182538086,4.91461711
-10.1,0.433268384,-0.582680481,1.449217249,0.058544556,-1.683589155,1.800678266,-0.073057227,-2.72104918,2.574934727,3.5675281,0.320818004,6.814238195
-10.15,1.080572084,-0.002443239,2.163587407,-0.09895076,-1.714378993,1.516477473,-0.382776045,-3.169264547,2.403712457,1.532531094,-1.638222243,4.70328443
-10.2,1.151756439,0.213083622,2.090429256,-0.717535358,-2.377460261,0.942389545,0.476681322,-2.005525609,2.958888253,1.864713111,-1.264422664,4.993848885
-10.25,0.21374314,-1.082621124,1.510107404,-1.441428763,-3.332725975,0.449868449,0.904619338,-1.595321129,3.404559806,3.001803877,-0.178367865,6.181975618
-10.3,1.469726423,0.50098343,2.438469416,1.169497132,-0.486044111,2.825038375,0.695626702,-1.925064576,3.31631798,2.863912704,-0.342738124,6.070563532
-10.35,1.519897674,0.481223512,2.558571835,-0.653137177,-2.39109142,1.084817066,-0.940229613,-3.491125224,1.610665999,0.422523334,-2.768382502,3.613429171
-10.4,1.294442608,0.378311351,2.210573866,-0.678356327,-2.405877939,1.049165286,-1.232931903,-3.738928872,1.273065065,-0.529256056,-3.927236899,2.868724787
-10.45,-0.352159811,-1.420829094,0.716509472,-0.97545206,-2.599188929,0.648284808,-0.560656489,-2.86373476,1.742421782,-0.196132421,-3.446618114,3.054353272
-10.5,-0.044634122,-1.273736336,1.184468092,0.140432644,-1.51679371,1.797658998,1.474240618,-0.938695405,3.887176642,4.562769597,1.442457204,7.68308199
-10.55,0.545391523,-0.212720209,1.303503254,-1.251320147,-2.847242796,0.344602503,0.874986702,-1.38123447,3.131207875,1.671602535,-1.507311968,4.850517039
-10.6,-0.906820183,-1.746517132,-0.067123233,-2.588196582,-4.076378125,-1.100015038,-3.055144127,-5.553203075,-0.557085179,-1.788947118,-5.084122412,1.506228176
-10.65,-0.464749085,-1.498283434,0.568785265,-2.099446697,-3.767352319,-0.431541076,-0.823560532,-3.007697949,1.360576885,-0.302710706,-3.509680858,2.904259447
-10.7,0.337112512,-0.843753978,1.517979002,-0.105917807,-1.634563135,1.422727521,-1.521465447,-3.968674306,0.925743412,-1.64413346,-4.79755436,1.50928744
-10.75,0.627364574,-0.16268029,1.417409438,0.809624715,-0.655381778,2.274631208,2.164516344,-0.336290341,4.665323029,2.876429892,-0.177339998,5.930199783
-10.8,1.120351088,-0.183258242,2.423960417,0.201940198,-1.481752061,1.885632457,2.282551419,0.039455413,4.525647426,4.831889646,1.91841634,7.745362952
-10.85,0.389125385,-0.484117855,1.262368625,1.827293565,0.556287528,3.098299602,4.63694016,2.254787786,7.019092533,6.635593089,3.537983945,9.733202232
-10.9,1.05329634,0.129770237,1.976822443,1.110773753,-0.369987396,2.591534901,2.990708043,0.496104252,5.485311835,4.749076524,1.584648461,7.913504586
-10.95,0.606162493,-0.335752272,1.548077257,0.919488351,-0.604593517,2.443570218,2.191145861,-0.492379497,4.874671219,5.020356711,1.735347416,8.305366006
-11,0.963197432,-0.050830928,1.977225792,1.032716289,-0.809576335,2.875008913,2.282751586,-0.463208144,5.028711316,4.369375138,0.904534543,7.834215734
-11.05,1.338383832,0.324449561,2.352318104,0.501924057,-0.896887974,1.900736088,1.552473136,-0.72372939,3.828675662,2.730900924,-0.307873704,5.769675551
-11.1,0.014895237,-0.938433287,0.968223762,0.267645723,-1.277279358,1.812570803,0.015313614,-2.536875325,2.567502554,1.29106327,-2.049796782,4.631923322
-11.15,0.601555264,-0.38896389,1.592074418,0.966908746,-0.702514971,2.636332463,3.038920543,0.552397974,5.525443111,5.325174288,2.321911287,8.328437289
-11.2,-0.518650911,-1.603861119,0.566559297,0.172368975,-1.467346824,1.812084774,3.706837004,1.076763874,6.336910135,5.725000093,2.461525145,8.988475041
-11.25,0.560984999,-0.373658874,1.495628873,1.751214359,0.190830281,3.311598437,5.314079447,2.713387155,7.914771739,6.717571475,3.567257525,9.867885425
-11.3,-0.66460726,-1.756032102,0.426817582,0.29380152,-1.417651527,2.005254566,2.179752085,-0.295234816,4.654738987,5.159806655,1.853810794,8.465802515
-11.35,-0.079108244,-1.086311713,0.928095225,-0.147986939,-1.891936708,1.595962829,2.792152248,0.522048314,5.062256181,4.350022397,1.230587189,7.469457606
-11.4,1.040200992,0.059853677,2.020548306,-0.083098048,-1.783706235,1.61751014,1.347627039,-1.24631318,3.941567259,4.873924921,1.497916038,8.249933805
-11.45,-0.112036928,-0.923689288,0.699615432,-0.150719192,-1.910802897,1.609364514,0.86345732,-1.61520523,3.342119871,4.032367288,1.03917999,7.025554587
-11.5,0.006121021,-0.96332949,0.975571531,-0.019227125,-1.693972593,1.655518343,1.424116211,-0.985573739,3.833806162,3.697582981,0.605434678,6.789731285
-11.55,-0.020856069,-0.741238017,0.69952588,0.598260229,-0.863091624,2.059612082,0.395949278,-1.930243241,2.722141797,3.142801791,0.133804095,6.151799486
-11.6,-0.102501602,-1.459542854,1.254539651,-1.707066527,-3.556235505,0.142102451,1.533831049,-0.856716747,3.924378846,3.271505856,-0.008547958,6.551559671
-11.65,-0.696241634,-1.625436101,0.232952832,-0.927501444,-2.44019804,0.585195153,0.596034052,-1.901207981,3.093276086,3.682803727,0.445576986,6.920030469
-11.7,0.736970008,-0.345982884,1.819922901,-1.203862586,-2.812381607,0.404656435,0.584240852,-1.992135571,3.160617275,1.05819053,-2.212900997,4.329282057
-11.75,0.540782073,-0.306581759,1.388145904,-1.129093638,-2.705570651,0.447383376,0.104934459,-2.448021431,2.657890348,3.055275751,-0.208129541,6.318681044
-11.8,-0.40100526,-1.172453378,0.370442858,-0.965712764,-2.35259442,0.421168893,2.647490986,0.294996013,4.99998596,6.590779596,3.533354653,9.648204538
-11.85,-0.017546839,-1.138914952,1.103821274,-0.751461711,-2.389223122,0.886299699,3.156603701,0.582149441,5.73105796,6.735900387,3.706315861,9.765484912
-11.9,0.074511277,-1.141014859,1.290037412,-0.686135718,-2.171475792,0.799204357,3.029996164,0.61775669,5.442235637,6.237285759,3.06085937,9.413712148
-11.95,-0.650519377,-1.504683994,0.203645241,-0.130872209,-1.939127564,1.677383147,3.192845702,0.772296561,5.613394844,6.51965538,3.455698595,9.583612165
-12,0.667758139,-0.487931603,1.823447882,0.988014727,-0.687634685,2.66366414,2.787550995,0.329618145,5.245483844,5.228843742,1.971358731,8.486328754
-12.05,-0.636755472,-1.552807281,0.279296338,-1.399246628,-2.903220952,0.104727697,0.556759493,-1.916850191,3.030369178,4.286921637,1.122309113,7.451534161
-12.1,-0.306582462,-1.304942528,0.691777604,0.134510345,-1.432799538,1.701820228,3.009505389,0.649592145,5.369418633,6.433355613,3.379786456,9.486924771
-12.15,-1.168765054,-2.300197942,-0.037332167,-1.371930841,-2.941782727,0.197921045,-0.130634753,-2.709755273,2.448485767,1.950302395,-1.370838133,5.271442923
-12.2,-1.114564625,-2.368292806,0.139163555,-1.220524173,-2.860804702,0.419756357,-1.341436531,-3.881113898,1.198240836,0.886654475,-2.403119052,4.176428003
-12.25,0.498836572,-0.463299533,1.460972677,-2.120771055,-3.859298308,-0.382243801,-0.523455749,-3.000300445,1.953388947,3.339148761,0.193198269,6.485099253
-12.3,0.958233779,0.059607836,1.856859722,-0.98214759,-2.625456106,0.661160925,1.167215443,-1.438617163,3.773048048,2.222296613,-1.031898308,5.476491533
-12.35,0.739321865,-0.277356313,1.756000042,-2.700214905,-4.302528537,-1.097901273,-1.376000127,-4.050047286,1.298047032,0.4167979,-3.000442559,3.83403836
-12.4,0.311804641,-0.551892571,1.175501854,-1.976368487,-3.57814238,-0.374594595,0.764741877,-1.697621834,3.227105588,2.337326893,-0.806673577,5.481327363
-12.45,0.727287155,-0.491349477,1.945923787,-1.407496857,-3.274681095,0.459687381,0.82100361,-1.932252835,3.574260054,2.107826265,-1.359653759,5.575306288
-12.5,-1.452241331,-2.536172891,-0.368309771,-3.72567527,-5.471889958,-1.979460581,-2.160658747,-4.837095391,0.515777897,-0.43346329,-3.691626885,2.824700305
-12.55,-0.286485941,-1.248497567,0.675525685,-2.078300047,-3.691164665,-0.465435429,-2.997352484,-5.510581803,-0.484123165,-1.767127001,-5.070957895,1.536703893
-12.6,-1.457905895,-2.550986795,-0.364824995,-3.132295984,-4.855763866,-1.408828103,-1.609307554,-4.164532091,0.945916983,-1.287088927,-4.517951267,1.943773413
-12.65,-0.021024313,-1.194106626,1.152058,-1.07443443,-2.843407788,0.694538928,-2.367841846,-4.935707442,0.200023751,-1.650398289,-4.956245622,1.655449044
-12.7,-0.945306431,-1.802385075,-0.088227787,-2.730836108,-4.501014075,-0.960658142,-2.991403283,-5.632867734,-0.349938831,-1.112712728,-4.430397955,2.204972499
-12.75,-0.197945532,-1.105777596,0.709886533,-2.655499322,-4.332616656,-0.978381988,-3.330266281,-6.089930473,-0.570602089,-2.32947834,-5.645833179,0.986876499
-12.8,-0.637003507,-1.67847433,0.404467316,-2.549429064,-4.143746432,-0.955111696,-3.365637684,-6.021407419,-0.709867949,-1.193463023,-4.625613843,2.238687797
-12.85,-1.998053854,-3.12366164,-0.872446068,-3.204274058,-4.949324591,-1.459223524,-2.269670353,-4.728976507,0.189635802,1.762838917,-1.329534922,4.855212756
-12.9,-0.205428204,-1.143096171,0.732239762,-2.39645483,-3.788412334,-1.004497326,-1.152486394,-3.328355629,1.02338284,-1.075390566,-4.182052851,2.031271719
-12.95,-0.939059773,-1.889879011,0.011759465,-3.384895362,-5.071349161,-1.698441562,-1.910654994,-4.437911837,0.616601848,-0.894058769,-4.230983906,2.442866369
-13,-1.07727619,-2.230637793,0.076085414,-4.501943468,-6.356285709,-2.647601226,-2.850996234,-5.409677574,-0.292314894,-1.241428347,-4.671834083,2.188977389
-13.05,-1.217483261,-2.151341191,-0.283625332,-2.100251226,-3.687273091,-0.513229362,-0.200301762,-2.638183521,2.237579996,0.340513843,-3.009919242,3.690946928
-13.1,-1.876935521,-3.02778981,-0.726081232,-3.47654252,-5.049757543,-1.903327497,-2.304477344,-4.946883038,0.337928351,0.924712782,-2.231481008,4.080906572
-13.15,-0.666746457,-1.653577272,0.320084357,-2.867000462,-4.319190062,-1.414810862,-2.447330602,-4.853080462,-0.041580742,-0.192921219,-3.448269909,3.062427471
-13.2,-0.582601722,-1.600416986,0.435213541,-3.52419463,-5.125964717,-1.922424543,-2.886147978,-5.319210805,-0.453085152,-1.694479052,-4.968516556,1.579558451
-13.25,-0.616630417,-1.547426951,0.314166116,-2.363045379,-3.858521635,-0.867569123,-0.20301186,-2.469490296,2.063466577,2.131450712,-0.903687804,5.166589228
-13.3,-0.18810218,-1.247764803,0.871560443,-1.609804435,-3.148695259,-0.070913611,-1.367548664,-3.692879623,0.957782295,1.282928853,-1.624501755,4.190359462
-13.35,-1.037158761,-1.929832059,-0.144485462,-2.937655499,-4.369629611,-1.505681388,-2.124573782,-4.414869235,0.16572167,1.150344283,-1.797807272,4.098495837
-13.4,-0.420875,-1.243245367,0.401495367,-2.899455328,-4.339101902,-1.459808754,-1.617092868,-3.986287459,0.752101723,-0.610491692,-3.751704852,2.530721468
-13.45,-0.429057471,-1.441689948,0.583575006,-0.81506163,-2.299602468,0.669479207,-2.052552571,-4.596842591,0.491737448,0.140280753,-3.06806113,3.348622637
-13.5,-0.882534795,-1.746220955,-0.018848636,-2.800382402,-4.381195521,-1.219569284,-2.756074992,-5.121627823,-0.390522161,-0.082564174,-3.105060093,2.939931745
-13.55,-1.181283631,-1.971817909,-0.390749353,-2.776087543,-4.213538811,-1.338636276,-3.045871601,-5.424152349,-0.667590854,0.965731998,-1.78755037,3.719014365
-13.6,-1.077162959,-1.814328947,-0.339996971,-2.692144961,-4.04106236,-1.343227562,-2.131551218,-4.441371653,0.178269218,0.619827553,-2.179844768,3.419499874
-13.65,-0.966031801,-1.795276224,-0.136787378,-3.029648945,-4.373533587,-1.685764302,-1.515761736,-3.896164404,0.864640931,1.324575953,-1.738075246,4.387227152
-13.7,-0.897428881,-1.661059117,-0.133798645,-3.399419334,-5.008974749,-1.789863919,-2.658253373,-5.218000625,-0.098506122,-1.67906561,-4.983038206,1.624906985
-13.75,-1.257019843,-2.141734355,-0.37230533,-3.60581503,-5.317361444,-1.894268617,-3.499416129,-5.975943393,-1.022888865,-1.521293695,-4.707783928,1.665196538
-13.8,-2.213280115,-3.171126482,-1.255433749,-4.371440408,-5.965035832,-2.777844983,-4.489645683,-7.222202621,-1.757088746,-1.178958152,-4.225289705,1.867373402
-13.85,-1.653080822,-2.497651481,-0.808510163,-3.886101355,-5.380989349,-2.391213361,-3.227537991,-5.748578675,-0.706497308,-0.39937455,-3.392878604,2.594129503
-13.9,-0.670512195,-1.683055274,0.342030883,-2.565468618,-4.315270095,-0.815667141,-0.170388922,-2.645825203,2.30504736,-0.086695879,-3.364922182,3.191530424
-13.95,-2.281174187,-3.304331622,-1.258016751,-4.065586812,-5.872326434,-2.258847191,-3.787264569,-6.351316204,-1.223212934,-3.187237535,-6.311605501,-0.062869569
-14,-0.044808261,-0.942023276,0.852406754,-2.008001829,-3.509729113,-0.506274545,-2.56847774,-4.929403298,-0.207552182,-1.926963716,-5.004534806,1.150607373
-14.05,-0.896933161,-1.750347752,-0.04351857,-1.711964259,-3.115436444,-0.308492074,-0.50436425,-2.853701247,1.844972746,-1.683331713,-4.541759498,1.175096072
-14.1,-1.510144913,-2.353707364,-0.666582462,-5.104443651,-6.770473925,-3.438413377,-5.672494125,-8.117724508,-3.227263743,-3.339162295,-6.312670182,-0.365654408
-14.15,-1.565443059,-2.615547107,-0.515339011,-4.318458115,-6.052140534,-2.584775696,-0.592381821,-2.916857863,1.73209422,0.206063141,-2.763654939,3.175781222
-14.2,-1.233675323,-2.117151893,-0.350198753,-4.649340542,-6.153463993,-3.14521709,-4.39044634,-6.731751715,-2.049140965,-4.294147705,-7.235825594,-1.352469816
-14.25,-1.266223051,-2.09735296,-0.435093142,-4.347528224,-5.755958568,-2.93909788,-6.99165748,-9.264774207,-4.718540753,-7.188460903,-10.04668738,-4.33023443
-14.3,-1.510856555,-2.232105058,-0.789608053,-4.878951296,-6.336378513,-3.421524079,-7.785072803,-10.14430533,-5.425840274,-6.542847883,-9.391400826,-3.694294941
-14.35,-0.322248768,-1.314954808,0.670457272,-5.278871429,-6.843598986,-3.714143872,-9.039396823,-11.38484728,-6.69394637,-8.055007205,-11.02975502,-5.080259388
-14.4,-2.112617172,-3.006692232,-1.218542112,-5.729781096,-7.262585341,-4.196976851,-9.17891211,-11.58526575,-6.772558473,-8.75871929,-11.66195557,-5.855483012
-14.45,-0.743532504,-1.502560225,0.015495218,-4.737253216,-6.289749811,-3.184756621,-6.583966537,-8.976506596,-4.191426479,-5.68403684,-8.544290745,-2.823782936
-14.5,-1.555825457,-2.394320928,-0.717329987,-5.30315267,-6.816653095,-3.789652246,-8.084541648,-10.53203536,-5.637047933,-8.188836828,-11.04904067,-5.328632985
-14.55,-1.232304889,-2.155975975,-0.308633803,-4.947464555,-6.470794698,-3.424134413,-8.427092886,-10.76096306,-6.093222715,-6.175620093,-8.820596171,-3.530644015
-14.6,-1.110849516,-1.985303158,-0.236395873,-4.823920684,-6.245324671,-3.402516696,-5.5390179,-7.469700204,-3.608335596,-7.131630239,-9.703317119,-4.559943359
-14.65,-1.276058849,-2.214828253,-0.337289444,-2.68455236,-4.077193016,-1.291911704,-6.157786307,-8.397657758,-3.917914857,-7.815911347,-10.56810376,-5.063718939
-14.7,-0.694188416,-1.410819307,0.022442475,-3.389386155,-4.549662519,-2.22910979,-6.543498372,-8.539347907,-4.547648837,-7.764942376,-10.3170148,-5.212869947
-14.75,-0.871439106,-1.637125551,-0.105752661,-3.810391009,-5.221837044,-2.398944974,-5.959422234,-8.112716797,-3.806127671,-6.796653826,-9.387926927,-4.205380725
-14.8,-0.068548673,-1.029914418,0.892817073,-3.464255611,-4.719488994,-2.209022229,-5.462761256,-7.587467427,-3.338055085,-5.132953763,-7.653974361,-2.611933166
-14.85,-0.868787724,-1.585667527,-0.151907921,-3.995602638,-5.363043823,-2.628161453,-6.646082241,-8.652898126,-4.639266355,-6.712313131,-9.406719389,-4.017906873
-14.9,-0.368014534,-1.209963206,0.473934137,-3.40847342,-4.777759594,-2.039187247,-5.97896478,-8.020386235,-3.937543325,-6.921602653,-9.613442844,-4.229762462
-14.95,-0.175156202,-0.945358145,0.59504574,-0.936073466,-2.304136153,0.431989221,-4.896115776,-6.959592624,-2.832638929,-7.552307863,-10.18689795,-4.917717781
-15,-0.243464473,-1.058284915,0.571355968,-2.095456864,-3.504652293,-0.686261435,-7.302015074,-9.472171711,-5.131858438,-8.918209002,-11.71615511,-6.120262896
-15.05,-0.474290532,-1.371536235,0.422955172,-1.861621055,-3.278919018,-0.444323091,-5.387272384,-7.527309449,-3.247235319,-7.537793051,-10.29986504,-4.775721062
-15.1,0.104283109,-0.501633908,0.710200126,-1.643112502,-3.051532745,-0.234692259,-5.228696976,-7.38668407,-3.070709882,-7.306464497,-9.980747115,-4.632181879
-15.15,-0.993993473,-1.797613316,-0.19037363,-3.292321124,-4.642009313,-1.942632935,-7.857766908,-9.938082237,-5.77745158,-9.484085674,-12.21466807,-6.753503283
-15.2,-0.595864818,-1.357288019,0.165558382,-3.572862195,-5.047445998,-2.098278391,-7.802246867,-10.1149939,-5.489499834,-10.55814182,-13.53509923,-7.58118441
-15.25,-1.111889783,-1.997593445,-0.226186122,-3.426217636,-4.918061763,-1.934373509,-6.365206544,-8.90164062,-3.828772468,-8.080815112,-10.93943888,-5.22219135
-15.3,-0.583493106,-1.439400374,0.272414161,-3.151582484,-4.731737592,-1.571427376,-5.960509076,-8.035994287,-3.885023865,-9.144558133,-11.95701537,-6.332100899
-15.35,-0.748462313,-1.39082927,-0.106095357,-2.138079071,-3.51927442,-0.756883722,-5.108706086,-7.27568241,-2.941729762,-6.086236984,-8.889004751,-3.283469218
-15.4,-0.830399655,-1.681175041,0.020375731,-2.247442995,-3.857142488,-0.637743503,-5.642204606,-8.079065855,-3.205343358,-5.889961819,-8.860214198,-2.919709441
-15.45,-0.523278537,-1.424398427,0.377841353,-3.563144599,-5.07114767,-2.055141528,-7.076036982,-9.520523312,-4.631550653,-9.119321093,-12.07827141,-6.160370777
