"Latitude","Mean","CI_lower","CI_upper"
22.2,-23.9324242298049,-29.4070631567446,-18.4577853028652
22.15,-21.3523076502686,-26.0131580208091,-16.6914572797281
22.1,-21.6701150382387,-27.596892095427,-15.7433379810504
22.05,-25.911190399767,-33.5682954402791,-18.254085359255
22,-20.4452222510551,-26.8366029845531,-14.0538415175571
21.95,-21.688446601039,-27.0108485032429,-16.3660446988351
21.9,-22.8933685190584,-28.9599731906289,-16.8267638474878
21.85,-24.4096774936363,-32.3159910366323,-16.5033639506404
21.8,-17.8137975776497,-22.7560871519687,-12.8715080033308
21.75,-17.8726528615178,-22.7851067703657,-12.9601989526698
21.7,-24.07157144472,-32.4204758610772,-15.7226670283628
21.65,-25.4879267880829,-32.8421170430124,-18.1337365331534
21.6,-31.8443877034041,-38.1895536002368,-25.4992218065715
21.55,-23.3414459093867,-29.8742005636782,-16.8086912550951
21.5,-22.9639080694352,-28.5854989927806,-17.3423171460899
21.45,-19.8676041081781,-23.9271107102815,-15.8080975060746
21.4,-19.4118390792403,-23.9997147757771,-14.8239633827034
21.35,-20.5846553329732,-25.2762243253885,-15.8930863405578
21.3,-17.7137500875844,-20.8618922384949,-14.565607936674
21.25,-27.1796906694924,-32.8771275280804,-21.4822538109043
21.2,-26.1495999136195,-31.0619435647435,-21.2372562624955
21.15,-21.9102082308382,-27.2881515272447,-16.5322649344316
21.1,-22.3769902680973,-28.2603568633913,-16.4936236728034
21.05,-24.5115555571185,-30.6091650948644,-18.4139460193727
21,-21.9820651868561,-27.5944144979531,-16.3697158757591
20.95,-22.8449412647416,-29.0326058422637,-16.6572766872194
20.9,-24.4640908386897,-30.3115819016121,-18.6165997757673
20.85,-24.0582665822903,-29.7298539719796,-18.3866791926011
20.8,-18.6380822233958,-21.9230029994809,-15.3531614473107
20.75,-18.8056578093061,-22.6200451751434,-14.9912704434688
20.7,-21.5932895098078,-27.119121134136,-16.0674578854795
20.65,-27.7622667121887,-33.9040377623156,-21.6204956620618
20.6,-24.0588541935819,-30.3743305199731,-17.7433778671907
20.55,-28.8594183447056,-35.8104537558631,-21.9083829335481
20.5,-26.3279120348967,-33.4148324937733,-19.2409915760201
20.45,-21.6815730636374,-26.7634773481829,-16.599668779092
20.4,-24.1058427577608,-29.6893679845856,-18.522317530936
20.35,-25.9256468958714,-31.9922900343165,-19.8590037574264
20.3,-25.9979998961091,-31.2126261920236,-20.7833736001947
20.25,-19.9927272451195,-24.3533025093272,-15.6321519809118
20.2,-24.6737754588224,-30.6467755201247,-18.7007753975202
20.15,-22.011359203209,-27.231125702959,-16.791592703459
20.1,-16.4999999122673,-20.9965543555196,-12.0034454690151
20.05,-15.4462499147436,-17.9404425306079,-12.9520572988794
20,-21.3153608439817,-26.4380500860162,-16.1926716019471
19.95,-23.9306930088355,-29.6901188187504,-18.1712671989206
19.9,-18.315000000596,-22.016188850306,-14.6138111508861
19.85,-20.3990840549005,-25.0505808635475,-15.7475872462535
19.8,-20.8584157579606,-25.1966663766533,-16.5201651392679
19.75,-21.5714159457557,-26.0431540127217,-17.0996778787897
19.7,-20.5841285758951,-25.0434421068111,-16.124815044979
19.65,-18.0444545855576,-22.0892651990206,-13.9996439720946
19.6,-27.043163283595,-33.4304502316459,-20.6558763355442
19.55,-20.5671295529162,-25.4820218916039,-15.6522372142286
19.5,-25.792241498571,-30.6829606002619,-20.9015223968802
19.45,-21.359711509198,-26.8860991501714,-15.8333238682245
19.4,-23.3756301880133,-28.9905353769184,-17.7607249991082
19.35,-21.0875728301053,-26.1993459016532,-15.9757997585574
19.3,-20.7260359631734,-24.6791785731505,-16.7728933531962
19.25,-23.9931898150465,-29.9184940935028,-18.0678855365901
19.2,-18.3629000459611,-22.3357855279524,-14.3900145639699
19.15,-21.2349999548335,-25.2875851174207,-17.1824147922463
19.1,-24.8173864097758,-30.2563667297088,-19.3784060898427
19.05,-27.30254389411,-33.1739596548248,-21.4311281333952
19,-27.9899999033986,-34.0753415063883,-21.904658300409
18.95,-23.9431034118451,-30.4161671835539,-17.4700396401363
18.9,-19.2408737996684,-23.4441038688006,-15.0376437305361
18.85,-21.7240909962492,-26.0028465396187,-17.4453354528796
18.8,-23.705959670923,-28.7872216033686,-18.6246977384774
18.75,-24.5257576141093,-30.7450092792078,-18.3065059490107
18.7,-18.297473559705,-22.795092702501,-13.7998544169091
18.65,-19.2281081331474,-24.0555483801726,-14.4006678861223
18.6,-20.540873914523,-26.3487204832857,-14.7330273457603
18.55,-15.927959111196,-19.0121500990087,-12.8437681233834
18.5,-21.79420565584,-26.8328463109531,-16.7555650007268
18.45,-18.9891177297515,-22.4521388857163,-15.5260965737867
18.4,-20.5321212089479,-25.2222395095205,-15.8420029083754
18.35,-16.0626016282817,-19.3885090560921,-12.7366942004714
18.3,-15.1353845695177,-18.3610608562377,-11.9097082827976
18.25,-18.5954385974951,-22.9280911739443,-14.2627860210459
18.2,-21.6734964597475,-26.8092757179032,-16.5377172015919
18.15,-17.3611363927326,-20.9678174368011,-13.754455348664
18.1,-19.3268888208601,-23.0387619902893,-15.6150156514309
18.05,-15.0907533903134,-17.8207026315004,-12.3608041491264
18,-17.9137931273736,-22.4280460895375,-13.3995401652098
17.95,-18.2415517643897,-23.0715132176042,-13.4115903111751
17.9,-18.5061904742486,-22.5861417199499,-14.4262392285473
17.85,-16.516078531596,-21.0588385600059,-11.9733185031862
17.8,-17.2243478357508,-21.917465449093,-12.5312302224087
17.75,-18.5408333350594,-22.65087600741,-14.4307906627088
17.7,-19.6588505766858,-24.9531197230782,-14.3645814302933
17.65,-19.8202703156181,-25.1790799935039,-14.4614606377323
17.6,-19.309374929949,-24.4984059371942,-14.1203439227038
17.55,-18.4401449469337,-24.7711978354052,-12.1090920584621
17.5,-23.2686763169134,-31.0191272311322,-15.5182254026946
17.45,-20.6083335707698,-27.2416648027995,-13.9750023387401
17.4,-23.1145569070985,-28.4621021230752,-17.7670116911218
17.35,-18.9710125194132,-24.1555809545369,-13.7864440842894
17.3,-18.8187836895923,-24.9181839379591,-12.7193834412256
17.25,-19.4095349432251,-25.0747107427072,-13.744359143743
17.2,-18.3452873423952,-23.8585791972042,-12.8319954875863
17.15,-25.0475714555808,-32.3249010718385,-17.7702418393232
17.1,-21.7634614889438,-28.2009335298403,-15.3259894480473
17.05,-17.6414286533555,-21.5344462989692,-13.7484110077417
17,-20.1459493919075,-25.371853092513,-14.9200456913021
16.95,-19.1575342277958,-24.2824797915026,-14.032588664089
16.9,-19.4900000219544,-24.4853370823465,-14.4946629615623
16.85,-21.403870871631,-27.4755738364707,-15.3321679067914
16.8,-16.5754901585626,-20.3649047721156,-12.7860755450095
